t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
56.45,-39.16,1.76,90.06,1.079,98.53,90.16,86.49,1.0
56.5,-39.4,1.92,90.15,1.078,98.32,90.4,86.54,1.0
56.55,-39.47,2.07,90.23,1.078,98.13,90.63,86.59,1.0
56.6,-39.38,2.21,90.31,1.078,97.98,90.85,87.67,1.0
56.65,-39.13,2.34,90.38,1.078,97.85,91.06,87.68,1.0
56.7,-38.72,2.45,90.45,1.078,97.76,91.26,87.7,1.0
56.75,-38.17,2.56,90.52,1.079,97.7,91.45,87.74,1.0
56.8,-37.48,2.66,90.58,1.08,97.68,91.63,87.79,1.0
56.85,-36.64,2.75,90.63,1.082,97.69,91.8,87.85,1.0
56.9,-35.68,2.84,90.68,1.083,97.72,91.97,88.92,1.0
56.95,-34.58,2.92,90.72,1.085,97.79,92.13,88.93,1.0
57.0,-33.35,3.0,90.75,1.087,97.88,92.28,88.95,1.0
57.05,-32.01,3.08,90.78,1.09,97.98,92.42,88.99,1.0
57.1,-30.54,3.15,90.8,1.092,98.1,92.55,89.03,1.0
57.15,-28.96,3.22,90.82,1.095,98.22,92.68,89.09,1.0
57.2,-27.27,3.29,90.83,1.097,98.35,92.81,89.15,1.0
57.25,-25.47,3.36,90.84,1.1,98.48,92.93,90.25,1.0
57.3,-23.57,3.42,90.84,1.102,98.6,93.05,90.26,1.0
57.35,-21.56,3.48,90.85,1.104,98.7,93.16,90.28,1.0
57.4,-19.47,3.54,90.85,1.105,98.79,93.28,90.31,1.0
57.45,-17.28,3.6,90.85,1.107,98.85,93.39,90.35,1.0
57.5,-15.01,3.66,90.85,1.107,98.88,93.5,90.39,1.0
57.55,-12.67,3.71,90.85,1.107,98.89,93.62,90.45,1.0
57.6,-10.25,3.76,90.86,1.107,98.86,93.73,90.51,1.0
57.65,-7.78,3.8,90.87,1.106,98.79,93.85,91.55,1.0
57.7,-5.25,3.83,90.89,1.104,98.68,93.97,91.56,1.0
57.75,-2.67,3.86,90.92,1.101,98.52,94.09,91.58,1.0
57.8,-0.07,3.87,90.95,1.098,98.32,94.21,91.61,1.0
57.85,2.56,3.88,90.99,1.094,98.06,94.34,91.64,1.0
57.9,5.2,3.87,91.04,1.089,97.76,94.46,91.68,1.0
57.95,7.83,3.85,91.1,1.083,97.4,94.59,91.73,1.0
58.0,10.45,3.82,91.17,1.077,96.98,94.71,91.78,1.0
58.05,13.04,3.77,91.24,1.07,96.51,94.83,91.84,1.0
58.1,15.58,3.7,91.32,1.062,95.98,94.95,92.86,1.0
58.15,18.06,3.61,91.41,1.054,95.39,95.06,92.87,1.0
58.2,20.47,3.51,91.5,1.045,94.74,95.17,92.88,1.0
58.25,22.79,3.38,91.59,1.035,94.04,95.26,92.91,1.0
58.3,25.01,3.22,91.68,1.026,93.27,95.34,92.94,1.0
58.35,27.1,3.05,91.78,1.016,92.45,95.4,92.97,1.0
58.4,29.06,2.85,91.87,1.005,91.58,95.45,93.01,1.0
58.45,30.87,2.62,91.95,0.995,90.65,95.47,93.06,1.0
58.5,32.51,2.37,92.03,0.985,89.68,95.47,93.11,1.0
58.55,33.98,2.1,92.1,0.974,88.67,95.44,93.16,1.0
58.6,35.26,1.81,92.15,0.964,87.63,95.38,93.22,1.0
58.65,36.34,1.49,92.19,0.954,86.56,95.29,93.28,1.0
58.7,37.2,1.16,92.21,0.945,85.48,95.17,93.33,1.0
58.75,37.85,0.8,92.22,0.935,84.39,95.02,93.39,1.0
58.8,38.27,0.44,92.2,0.927,83.3,94.82,93.45,1.0
58.85,38.45,0.06,92.16,0.919,82.23,94.6,93.5,1.0
58.9,38.39,-0.33,92.1,0.911,81.18,94.33,93.55,1.0
58.95,38.09,-0.72,92.02,0.904,80.17,94.04,93.59,1.0
59.0,37.55,-1.12,91.91,0.898,79.21,93.7,93.64,1.0
59.05,36.76,-1.51,91.78,0.893,78.31,93.34,93.67,1.0
59.1,35.73,-1.88,91.63,0.888,77.48,92.95,93.7,1.0
59.15,34.46,-2.25,91.46,0.884,76.73,92.53,93.72,1.0
59.2,32.96,-2.6,91.27,0.881,76.08,92.09,93.73,1.0
59.25,31.23,-2.92,91.06,0.879,75.52,91.63,93.73,1.0
59.3,29.29,-3.21,90.84,0.878,75.08,91.15,93.72,1.0
59.35,27.15,-3.47,90.61,0.878,74.76,90.67,93.7,1.0
59.4,24.81,-3.68,90.36,0.878,74.56,90.18,93.67,1.0
59.45,22.29,-3.86,90.12,0.879,74.49,89.7,93.63,1.0
59.5,19.61,-3.99,89.87,0.882,74.56,89.22,93.57,1.0
59.55,16.79,-4.06,89.62,0.885,74.76,88.75,92.5,1.0
59.6,13.84,-4.09,89.38,0.889,75.09,88.31,92.48,1.0
59.65,10.78,-4.06,89.15,0.894,75.55,87.89,92.45,1.0
59.7,7.63,-3.97,88.93,0.899,76.14,87.5,92.4,1.0
59.75,4.42,-3.82,88.73,0.905,76.84,87.14,91.4,1.0
59.8,1.17,-3.62,88.55,0.912,77.66,86.83,91.39,1.0
59.85,-2.11,-3.37,88.39,0.92,78.58,86.55,91.35,1.0
59.9,-5.38,-3.06,88.26,0.928,79.58,86.33,91.3,1.0
59.95,-8.62,-2.7,88.15,0.937,80.66,86.15,90.28,1.0
60.0,-11.81,-2.3,88.08,0.946,81.8,86.02,90.26,1.0
60.05,-14.93,-1.85,88.03,0.956,82.99,85.94,90.23,1.0
60.1,-17.95,-1.38,88.01,0.965,84.2,85.92,90.18,1.0
60.15,-20.85,-0.88,88.03,0.975,85.44,85.94,90.13,1.0
60.2,-23.61,-0.36,88.07,0.985,86.67,86.01,89.09,1.0
60.25,-26.2,0.17,88.14,0.995,87.89,86.13,89.08,1.0
60.3,-28.6,0.69,88.23,1.005,89.08,86.29,89.06,1.0
60.35,-30.8,1.21,88.35,1.015,90.24,86.49,89.03,1.0
60.4,-32.78,1.71,88.48,1.024,91.35,86.73,88.99,1.0
60.45,-34.51,2.18,88.63,1.033,92.4,86.99,88.95,1.0
60.5,-35.99,2.62,88.79,1.041,93.38,87.27,88.92,1.0
60.55,-37.2,3.0,88.96,1.048,94.29,87.58,88.88,1.0
60.6,-38.12,3.33,89.14,1.055,95.11,87.89,88.84,1.0
60.65,-38.76,3.6,89.31,1.061,95.84,88.21,88.8,1.0
60.7,-39.09,3.79,89.47,1.066,96.48,88.53,88.77,1.0
60.75,-39.13,3.9,89.62,1.07,97.01,88.84,88.74,1.0
60.8,-38.85,3.93,89.75,1.073,97.43,89.13,88.71,1.0
60.85,-38.27,3.87,89.87,1.074,97.73,89.41,88.69,1.0
60.9,-37.38,3.71,89.95,1.075,97.92,89.66,88.68,1.0
60.95,-36.19,3.47,90.02,1.074,97.98,89.87,88.68,1.0
61.0,-34.7,3.13,90.05,1.072,97.9,90.06,88.68,1.0
61.05,-32.93,2.69,90.04,1.069,97.7,90.2,88.68,1.0
61.1,-30.89,2.17,90.0,1.065,97.36,90.3,88.69,1.0
61.15,-28.59,1.57,89.93,1.06,96.87,90.36,88.71,1.0
61.2,-26.04,0.89,89.82,1.053,96.25,90.37,88.73,1.0
61.25,-23.27,0.14,89.68,1.046,95.49,90.33,88.76,1.0
61.3,-20.3,-0.67,89.5,1.038,94.58,90.25,88.78,1.0
61.35,-17.14,-1.53,89.29,1.029,93.54,90.12,88.81,1.0
61.4,-13.83,-2.42,89.05,1.019,92.36,89.94,88.84,1.0
61.45,-10.38,-3.34,88.79,1.009,91.05,89.72,88.87,1.0
61.5,-6.84,-4.26,88.51,0.998,89.63,89.47,88.9,1.0
61.55,-3.22,-5.18,88.22,0.988,88.11,89.17,88.93,1.0
61.6,0.44,-6.07,87.92,0.977,86.5,88.85,88.95,1.0
61.65,4.12,-6.93,87.62,0.966,84.82,88.51,88.97,1.0
61.7,7.78,-7.74,87.32,0.955,83.1,88.14,88.98,1.0
61.75,11.39,-8.48,87.03,0.945,81.36,87.77,88.99,1.0
61.8,14.93,-9.14,86.76,0.935,79.64,87.39,88.99,1.0
61.85,18.35,-9.7,86.52,0.925,77.98,87.01,88.98,1.0
61.9,21.64,-10.15,86.31,0.917,76.39,86.65,88.96,1.0
61.95,24.76,-10.49,86.13,0.909,74.93,86.3,88.94,1.0
62.0,27.69,-10.69,86.0,0.902,73.62,85.98,88.91,1.0
62.05,30.4,-10.76,85.92,0.896,72.49,85.69,88.86,1.0
62.1,32.86,-10.68,85.89,0.891,71.58,85.45,88.81,1.0
62.15,35.06,-10.46,85.92,0.887,70.91,85.25,88.76,1.0
62.2,36.97,-10.09,86.0,0.885,70.48,85.11,87.71,1.0
62.25,38.59,-9.57,86.15,0.884,70.33,85.03,87.7,1.0
62.3,39.89,-8.9,86.36,0.884,70.45,85.01,87.68,1.0
62.35,40.86,-8.1,86.63,0.885,70.85,85.06,87.66,1.0
62.4,41.5,-7.16,86.96,0.888,71.52,85.18,87.62,1.0
62.45,41.8,-6.09,87.35,0.892,72.45,85.37,87.58,1.0
62.5,41.75,-4.92,87.79,0.897,73.64,85.63,87.54,1.0
62.55,41.37,-3.65,88.28,0.904,75.06,85.95,87.5,1.0
62.6,40.65,-2.29,88.81,0.912,76.69,86.34,87.46,1.0
62.65,39.6,-0.87,89.39,0.921,78.5,86.79,87.42,1.0
62.7,38.24,0.61,89.99,0.932,80.46,87.3,87.38,1.0
62.75,36.57,2.11,90.61,0.943,82.54,87.85,87.35,1.0
62.8,34.61,3.61,91.25,0.956,84.7,88.45,87.33,1.0
62.85,32.38,5.11,91.89,0.969,86.91,89.07,87.32,1.0
62.9,29.9,6.57,92.53,0.984,89.14,89.72,87.32,1.0
62.95,27.2,7.98,93.15,0.999,91.35,90.38,87.33,1.0
63.0,24.3,9.32,93.75,1.014,93.51,91.04,87.35,1.0
63.05,21.22,10.56,94.32,1.03,95.6,91.7,87.39,1.0
63.1,18.0,11.7,94.85,1.046,97.6,92.33,87.44,1.0
63.15,14.66,12.7,95.32,1.062,99.47,92.94,88.53,1.0
63.2,11.23,13.57,95.75,1.078,101.21,93.51,88.55,1.0
63.25,7.74,14.27,96.11,1.093,102.81,94.04,88.59,1.0
63.3,4.23,14.82,96.4,1.108,104.24,94.52,88.65,1.0
63.35,0.72,15.18,96.61,1.122,105.51,94.93,89.84,1.0
63.4,-2.76,15.37,96.75,1.135,106.62,95.29,89.86,1.0
63.45,-6.18,15.37,96.81,1.146,107.55,95.57,89.9,1.0
63.5,-9.52,15.19,96.79,1.157,108.32,95.78,89.96,1.0
63.55,-12.74,14.82,96.69,1.166,108.91,95.92,91.16,1.0
63.6,-15.83,14.28,96.51,1.174,109.35,95.99,91.18,1.0
63.65,-18.76,13.56,96.26,1.18,109.62,95.98,91.22,1.0
63.7,-21.52,12.69,95.93,1.185,109.74,95.91,91.27,1.0
63.75,-24.08,11.66,95.53,1.188,109.72,95.77,91.33,1.0
63.8,-26.43,10.5,95.07,1.189,109.56,95.57,92.45,1.0
63.85,-28.56,9.22,94.56,1.189,109.26,95.31,92.46,1.0
63.9,-30.45,7.84,94.0,1.187,108.85,95.01,92.48,1.0
63.95,-32.11,6.37,93.4,1.183,108.32,94.66,92.51,1.0
64.0,-33.52,4.85,92.78,1.179,107.68,94.28,92.54,1.0
64.05,-34.68,3.28,92.13,1.172,106.95,93.87,92.57,1.0
64.1,-35.6,1.7,91.47,1.165,106.13,93.45,92.6,1.0
64.15,-36.26,0.12,90.82,1.157,105.24,93.02,92.63,1.0
64.2,-36.69,-1.43,90.17,1.147,104.27,92.59,92.65,1.0
64.25,-36.87,-2.94,89.54,1.137,103.24,92.17,92.67,1.0
64.3,-36.83,-4.38,88.94,1.126,102.16,91.77,92.69,1.0
64.35,-36.57,-5.73,88.38,1.115,101.03,91.39,92.7,1.0
64.4,-36.1,-6.99,87.86,1.104,99.87,91.04,92.7,1.0
64.45,-35.43,-8.12,87.39,1.092,98.69,90.73,92.69,1.0
64.5,-34.57,-9.12,86.98,1.081,97.48,90.46,92.67,1.0
64.55,-33.55,-9.97,86.63,1.069,96.27,90.23,92.65,1.0
64.6,-32.36,-10.67,86.35,1.058,95.05,90.05,92.62,1.0
64.65,-31.04,-11.21,86.13,1.047,93.86,89.92,92.58,1.0
64.7,-29.58,-11.58,85.99,1.037,92.69,89.84,92.54,1.0
64.75,-28.02,-11.79,85.91,1.027,91.56,89.82,92.49,1.0
64.8,-26.35,-11.82,85.9,1.018,90.48,89.84,92.44,1.0
64.85,-24.6,-11.7,85.96,1.01,89.47,89.91,92.38,1.0
64.9,-22.78,-11.41,86.09,1.002,88.55,90.03,92.32,1.0
64.95,-20.9,-10.97,86.27,0.995,87.71,90.19,92.26,1.0
65.0,-18.97,-10.39,86.5,0.989,86.97,90.39,92.2,1.0
65.05,-17.0,-9.67,86.79,0.984,86.34,90.62,92.14,1.0
65.1,-15.01,-8.84,87.11,0.979,85.83,90.88,92.08,1.0
65.15,-13.0,-7.91,87.47,0.975,85.41,91.16,92.03,1.0
65.2,-10.99,-6.89,87.85,0.972,85.11,91.46,91.98,1.0
65.25,-8.97,-5.81,88.26,0.97,84.9,91.76,91.94,1.0
65.3,-6.96,-4.66,88.67,0.968,84.78,92.07,91.9,1.0
65.35,-4.97,-3.49,89.09,0.966,84.74,92.38,91.87,1.0
65.4,-2.99,-2.3,89.49,0.965,84.76,92.67,91.84,1.0
65.45,-1.03,-1.11,89.89,0.964,84.82,92.95,91.83,1.0
65.5,0.9,0.07,90.27,0.964,84.92,93.21,91.82,1.0
65.55,2.8,1.2,90.61,0.963,85.03,93.43,91.81,1.0
65.6,4.67,2.29,90.93,0.963,85.14,93.63,91.82,1.0
65.65,6.5,3.32,91.21,0.962,85.22,93.78,91.83,1.0
65.7,8.3,4.26,91.45,0.962,85.28,93.89,91.85,1.0
65.75,10.05,5.12,91.64,0.961,85.29,93.96,91.87,1.0
65.8,11.76,5.89,91.79,0.96,85.24,93.97,91.9,1.0
65.85,13.42,6.54,91.88,0.959,85.13,93.94,91.94,1.0
65.9,15.02,7.09,91.93,0.957,84.94,93.86,91.97,1.0
65.95,16.58,7.52,91.93,0.955,84.67,93.73,92.01,1.0
66.0,18.07,7.84,91.89,0.953,84.32,93.55,92.06,1.0
66.05,19.51,8.04,91.8,0.95,83.88,93.32,92.1,1.0
66.1,20.87,8.12,91.67,0.947,83.36,93.04,92.14,1.0
66.15,22.17,8.09,91.5,0.943,82.76,92.73,92.17,1.0
66.2,23.38,7.95,91.31,0.94,82.09,92.38,92.21,1.0
66.25,24.52,7.71,91.08,0.935,81.35,91.99,92.24,1.0
66.3,25.57,7.37,90.83,0.931,80.55,91.58,92.26,1.0
66.35,26.52,6.95,90.57,0.926,79.71,91.14,92.27,1.0
66.4,27.37,6.44,90.3,0.922,78.83,90.69,92.28,1.0
66.45,28.12,5.87,90.02,0.917,77.93,90.22,92.28,1.0
66.5,28.75,5.24,89.75,0.912,77.02,89.75,92.27,1.0
66.55,29.27,4.56,89.48,0.907,76.13,89.28,92.25,1.0
66.6,29.67,3.84,89.22,0.902,75.26,88.81,92.21,1.0
66.65,29.94,3.09,88.98,0.898,74.43,88.35,92.17,1.0
66.7,30.07,2.33,88.75,0.893,73.66,87.91,92.12,1.0
66.75,30.07,1.55,88.55,0.89,72.96,87.48,91.05,1.0
66.8,29.94,0.77,88.38,0.886,72.35,87.08,91.04,1.0
66.85,29.66,0.0,88.24,0.883,71.84,86.7,91.01,1.0
66.9,29.25,-0.75,88.12,0.88,71.44,86.35,90.96,1.0
66.95,28.69,-1.49,88.03,0.878,71.16,86.03,90.9,1.0
67.0,28.0,-2.19,87.98,0.877,71.01,85.75,89.75,1.0
67.05,27.16,-2.87,87.95,0.876,70.99,85.49,89.74,1.0
67.1,26.2,-3.51,87.94,0.876,71.11,85.27,89.71,1.0
67.15,25.1,-4.11,87.97,0.876,71.36,85.08,89.66,1.0
67.2,23.88,-4.68,88.01,0.878,71.75,84.92,89.6,1.0
67.25,22.54,-5.2,88.08,0.879,72.27,84.8,88.47,1.0
67.3,21.1,-5.68,88.16,0.882,72.91,84.7,88.45,1.0
67.35,19.55,-6.11,88.25,0.885,73.67,84.62,88.43,1.0
67.4,17.91,-6.5,88.35,0.888,74.52,84.57,88.39,1.0
67.45,16.19,-6.85,88.45,0.893,75.46,84.54,88.34,1.0
67.5,14.41,-7.16,88.56,0.897,76.48,84.53,88.28,1.0
67.55,12.56,-7.43,88.66,0.903,77.55,84.54,87.22,1.0
67.6,10.67,-7.66,88.76,0.909,78.67,84.55,87.21,1.0
67.65,8.74,-7.85,88.84,0.915,79.81,84.58,87.19,1.0
67.7,6.79,-8.0,88.92,0.921,80.96,84.61,87.16,1.0
67.75,4.84,-8.12,88.98,0.928,82.1,84.65,87.13,1.0
67.8,2.88,-8.19,89.03,0.935,83.22,84.69,87.09,1.0
67.85,0.94,-8.23,89.06,0.943,84.31,84.73,87.05,1.0
67.9,-0.97,-8.23,89.07,0.95,85.36,84.78,87.0,1.0
67.95,-2.85,-8.19,89.07,0.958,86.36,84.83,86.95,1.0
68.0,-4.68,-8.11,89.06,0.965,87.29,84.87,86.9,1.0
68.05,-6.45,-7.98,89.03,0.973,88.17,84.92,86.84,1.0
68.1,-8.16,-7.81,89.0,0.981,88.98,84.97,86.79,1.0
68.15,-9.79,-7.59,88.95,0.988,89.73,85.03,86.73,1.0
68.2,-11.34,-7.32,88.91,0.996,90.42,85.09,86.68,1.0
68.25,-12.81,-7.0,88.86,1.003,91.06,85.17,86.63,1.0
68.3,-14.18,-6.62,88.82,1.01,91.64,85.25,86.57,1.0
68.35,-15.46,-6.18,88.79,1.017,92.17,85.36,86.52,1.0
68.4,-16.65,-5.68,88.77,1.024,92.67,85.48,86.47,1.0
68.45,-17.73,-5.12,88.76,1.031,93.14,85.62,86.43,1.0
68.5,-18.71,-4.5,88.78,1.037,93.59,85.79,86.38,1.0
68.55,-19.59,-3.81,88.82,1.044,94.02,85.99,86.34,1.0
68.6,-20.37,-3.06,88.89,1.05,94.45,86.22,86.31,1.0
68.65,-21.05,-2.25,89.0,1.057,94.89,86.49,86.28,1.0
68.7,-21.63,-1.38,89.13,1.063,95.34,86.79,86.25,1.0
68.75,-22.11,-0.46,89.31,1.069,95.81,87.13,86.24,1.0
68.8,-22.5,0.52,89.51,1.075,96.3,87.5,86.23,1.0
68.85,-22.8,1.54,89.76,1.082,96.82,87.92,86.22,1.0
68.9,-23.01,2.6,90.04,1.088,97.37,88.37,86.23,1.0
68.95,-23.13,3.68,90.35,1.094,97.96,88.86,86.24,1.0
69.0,-23.17,4.79,90.69,1.1,98.58,89.38,86.27,1.0
69.05,-23.13,5.91,91.07,1.107,99.23,89.93,86.31,1.0
69.1,-23.01,7.02,91.46,1.113,99.9,90.51,86.35,1.0
69.15,-22.81,8.12,91.88,1.119,100.6,91.1,86.42,1.0
69.2,-22.54,9.19,92.31,1.125,101.31,91.71,87.61,1.0
69.25,-22.2,10.22,92.75,1.131,102.02,92.33,87.63,1.0
69.3,-21.79,11.2,93.18,1.136,102.74,92.96,87.67,1.0
69.35,-21.31,12.11,93.61,1.142,103.43,93.57,87.72,1.0
69.4,-20.76,12.94,94.03,1.147,104.11,94.18,88.91,1.0
69.45,-20.14,13.67,94.42,1.152,104.75,94.76,88.93,1.0
69.5,-19.45,14.3,94.79,1.156,105.34,95.31,88.98,1.0
69.55,-18.7,14.81,95.11,1.16,105.88,95.83,90.04,1.0
69.6,-17.88,15.18,95.4,1.163,106.34,96.31,90.06,1.0
69.65,-17.0,15.42,95.63,1.165,106.73,96.73,90.11,1.0
69.7,-16.05,15.51,95.81,1.167,107.03,97.09,91.21,1.0
69.75,-15.04,15.44,95.92,1.168,107.23,97.39,91.24,1.0
69.8,-13.96,15.22,95.97,1.167,107.33,97.63,91.29,1.0
69.85,-12.82,14.83,95.94,1.166,107.33,97.78,92.34,1.0
69.9,-11.61,14.29,95.85,1.164,107.2,97.87,92.36,1.0
69.95,-10.36,13.58,95.68,1.161,106.96,97.87,92.4,1.0
70.0,-9.04,12.72,95.43,1.157,106.6,97.8,92.46,1.0
70.05,-7.68,11.71,95.12,1.152,106.12,97.64,93.58,1.0
70.1,-6.27,10.56,94.73,1.146,105.51,97.41,93.59,1.0
70.15,-4.82,9.28,94.27,1.139,104.79,97.1,93.62,1.0
70.2,-3.33,7.89,93.75,1.131,103.95,96.72,93.66,1.0
70.25,-1.82,6.39,93.17,1.121,102.99,96.28,93.7,1.0
70.3,-0.29,4.8,92.54,1.111,101.93,95.77,93.74,1.0
70.35,1.25,3.15,91.86,1.101,100.76,95.21,93.79,1.0
70.4,2.79,1.45,91.16,1.089,99.49,94.61,93.83,1.0
70.45,4.33,-0.28,90.42,1.077,98.13,93.96,93.87,1.0
70.5,5.84,-2.02,89.67,1.065,96.68,93.29,93.9,1.0
70.55,7.32,-3.75,88.91,1.052,95.16,92.59,93.92,1.0
70.6,8.76,-5.44,88.16,1.039,93.57,91.89,93.93,1.0
70.65,10.14,-7.07,87.42,1.026,91.92,91.18,93.93,1.0
70.7,11.46,-8.63,86.71,1.013,90.22,90.49,93.92,1.0
70.75,12.7,-10.1,86.03,1.001,88.49,89.81,93.89,1.0
70.8,13.85,-11.44,85.4,0.988,86.74,89.15,93.85,1.0
70.85,14.89,-12.66,84.82,0.976,84.98,88.53,93.79,1.0
70.9,15.83,-13.72,84.3,0.965,83.25,87.96,92.6,1.0
70.95,16.65,-14.63,83.86,0.954,81.55,87.43,92.58,1.0
71.0,17.34,-15.36,83.48,0.944,79.92,86.96,92.54,1.0
71.05,17.9,-15.92,83.19,0.935,78.39,86.55,92.48,1.0
71.1,18.31,-16.28,82.99,0.927,76.98,86.21,91.27,1.0
71.15,18.57,-16.46,82.87,0.919,75.72,85.94,91.25,1.0
71.2,18.69,-16.44,82.84,0.913,74.64,85.74,91.21,1.0
71.25,18.65,-16.23,82.9,0.908,73.76,85.62,91.15,1.0
71.3,18.46,-15.84,83.05,0.903,73.1,85.58,90.0,1.0
71.35,18.11,-15.27,83.28,0.9,72.67,85.61,89.99,1.0
71.4,17.62,-14.53,83.59,0.898,72.49,85.72,89.95,1.0
71.45,16.99,-13.63,83.98,0.897,72.54,85.9,89.91,1.0
71.5,16.22,-12.59,84.44,0.897,72.84,86.15,89.86,1.0
71.55,15.32,-11.43,84.96,0.898,73.36,86.47,89.8,1.0
71.6,14.3,-10.15,85.53,0.899,74.08,86.84,88.77,1.0
71.65,13.18,-8.79,86.14,0.902,75.0,87.27,88.76,1.0
71.7,11.95,-7.36,86.79,0.906,76.07,87.74,88.75,1.0
71.75,10.65,-5.88,87.46,0.91,77.28,88.24,88.74,1.0
71.8,9.28,-4.37,88.15,0.915,78.6,88.78,88.74,1.0
71.85,7.85,-2.86,88.84,0.921,79.99,89.33,88.73,1.0
71.9,6.39,-1.37,89.52,0.927,81.43,89.89,88.73,1.0
71.95,4.91,0.09,90.18,0.933,82.88,90.44,88.74,1.0
72.0,3.42,1.49,90.82,0.94,84.32,90.99,88.75,1.0
72.05,1.94,2.81,91.43,0.947,85.72,91.51,88.78,1.0
72.1,0.49,4.05,91.98,0.954,87.06,92.01,88.81,1.0
72.15,-0.92,5.17,92.49,0.961,88.32,92.47,88.85,1.0
72.2,-2.27,6.17,92.94,0.968,89.47,92.88,88.91,1.0
72.25,-3.55,7.04,93.33,0.974,90.52,93.24,89.94,1.0
72.3,-4.75,7.77,93.65,0.98,91.43,93.54,89.95,1.0
72.35,-5.85,8.35,93.9,0.986,92.22,93.79,89.98,1.0
72.4,-6.85,8.78,94.08,0.991,92.86,93.97,90.02,1.0
72.45,-7.74,9.06,94.19,0.996,93.36,94.09,90.07,1.0
72.5,-8.5,9.19,94.23,0.999,93.71,94.14,90.13,1.0
72.55,-9.14,9.18,94.2,1.002,93.92,94.12,91.23,1.0
72.6,-9.65,9.02,94.1,1.005,94.0,94.05,91.24,1.0
72.65,-10.03,8.74,93.95,1.006,93.94,93.92,91.26,1.0
72.7,-10.27,8.33,93.74,1.007,93.76,93.73,91.29,1.0
72.75,-10.39,7.82,93.49,1.007,93.47,93.49,91.32,1.0
72.8,-10.38,7.22,93.19,1.007,93.07,93.21,91.36,1.0
72.85,-10.24,6.53,92.86,1.005,92.59,92.9,91.39,1.0
72.9,-9.99,5.79,92.5,1.004,92.03,92.55,91.43,1.0
72.95,-9.63,5.0,92.13,1.002,91.4,92.19,91.47,1.0
73.0,-9.16,4.18,91.75,0.999,90.74,91.81,91.5,1.0
73.05,-8.61,3.36,91.37,0.996,90.04,91.43,91.53,1.0
73.1,-7.97,2.54,91.0,0.993,89.34,91.05,91.55,1.0
73.15,-7.26,1.75,90.65,0.99,88.63,90.68,91.57,1.0
73.2,-6.48,1.0,90.32,0.987,87.95,90.33,91.58,1.0
73.25,-5.67,0.3,90.02,0.984,87.3,90.0,91.58,1.0
73.3,-4.81,-0.32,89.75,0.981,86.7,89.71,91.58,1.0
73.35,-3.93,-0.87,89.53,0.979,86.17,89.45,91.57,1.0
73.4,-3.03,-1.33,89.36,0.976,85.7,89.23,91.55,1.0
73.45,-2.13,-1.69,89.23,0.974,85.32,89.06,91.52,1.0
73.5,-1.24,-1.95,89.15,0.973,85.04,88.94,91.48,1.0
73.55,-0.37,-2.1,89.13,0.971,84.85,88.87,91.44,1.0
73.6,0.48,-2.15,89.16,0.971,84.76,88.85,91.4,1.0
73.65,1.3,-2.09,89.23,0.97,84.78,88.88,91.35,1.0
73.7,2.07,-1.92,89.36,0.971,84.9,88.95,91.3,1.0
73.75,2.79,-1.66,89.53,0.971,85.12,89.07,91.24,1.0
73.8,3.46,-1.31,89.74,0.972,85.43,89.24,91.18,1.0
73.85,4.08,-0.88,89.98,0.974,85.82,89.44,91.13,1.0
73.9,4.63,-0.38,90.25,0.976,86.29,89.68,91.07,1.0
73.95,5.13,0.18,90.55,0.978,86.82,89.94,91.02,1.0
74.0,5.56,0.78,90.85,0.981,87.4,90.21,90.97,1.0
74.05,5.92,1.41,91.17,0.984,88.02,90.51,90.92,1.0
74.1,6.23,2.05,91.48,0.987,88.65,90.8,90.88,1.0
74.15,6.47,2.69,91.78,0.99,89.29,91.1,90.85,1.0
74.2,6.65,3.31,92.07,0.993,89.91,91.38,90.82,1.0
74.25,6.78,3.9,92.33,0.996,90.51,91.64,90.8,1.0
74.3,6.85,4.44,92.57,0.999,91.07,91.88,90.78,1.0
74.35,6.88,4.92,92.76,1.002,91.58,92.09,90.77,1.0
74.4,6.85,5.32,92.91,1.005,92.02,92.26,90.77,1.0
74.45,6.79,5.64,93.02,1.007,92.38,92.38,90.78,1.0
74.5,6.68,5.87,93.06,1.009,92.66,92.45,90.79,1.0
74.55,6.54,5.98,93.06,1.01,92.84,92.47,90.81,1.0
74.6,6.36,5.99,92.99,1.011,92.93,92.43,90.83,1.0
74.65,6.16,5.89,92.87,1.012,92.92,92.34,90.85,1.0
74.7,5.93,5.66,92.68,1.012,92.81,92.19,90.88,1.0
74.75,5.67,5.32,92.44,1.011,92.6,91.97,90.9,1.0
74.8,5.4,4.87,92.14,1.01,92.29,91.7,90.93,1.0
74.85,5.1,4.31,91.79,1.009,91.88,91.38,90.96,1.0
74.9,4.78,3.64,91.39,1.007,91.39,91.0,90.98,1.0
74.95,4.45,2.87,90.94,1.005,90.83,90.58,91.0,1.0
75.0,4.1,2.02,90.46,1.002,90.19,90.12,91.01,1.0
75.05,3.73,1.1,89.94,0.999,89.5,89.62,91.02,1.0
75.1,3.35,0.12,89.4,0.996,88.76,89.1,91.01,1.0
75.15,2.95,-0.91,88.84,0.992,87.99,88.55,91.0,1.0
75.2,2.54,-1.97,88.28,0.989,87.21,87.99,90.98,1.0
75.25,2.1,-3.04,87.72,0.985,86.42,87.43,90.95,1.0
