t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
56.45,11.47,-1.73,88.92,0.979,86.15,89.16,90.99,1.0
56.5,10.0,-1.62,89.0,0.982,86.65,89.21,90.96,1.0
56.55,8.46,-1.5,89.08,0.986,87.16,89.27,90.93,1.0
56.6,6.9,-1.37,89.17,0.989,87.66,89.36,90.9,1.0
56.65,5.3,-1.23,89.27,0.992,88.16,89.45,90.87,1.0
56.7,3.68,-1.08,89.37,0.995,88.64,89.55,90.84,1.0
56.75,2.06,-0.93,89.46,0.997,89.1,89.66,90.8,1.0
56.8,0.45,-0.78,89.56,1.0,89.55,89.78,90.77,1.0
56.85,-1.15,-0.63,89.66,1.003,89.96,89.89,90.73,1.0
56.9,-2.72,-0.5,89.74,1.005,90.36,90.0,90.7,1.0
56.95,-4.26,-0.37,89.83,1.007,90.72,90.12,90.67,1.0
57.0,-5.75,-0.25,89.9,1.009,91.05,90.22,90.64,1.0
57.05,-7.18,-0.15,89.96,1.011,91.35,90.32,90.62,1.0
57.1,-8.55,-0.06,90.01,1.013,91.62,90.41,90.59,1.0
57.15,-9.85,0.0,90.04,1.014,91.86,90.49,90.57,1.0
57.2,-11.07,0.05,90.07,1.016,92.06,90.56,90.55,1.0
57.25,-12.2,0.08,90.08,1.017,92.23,90.62,90.54,1.0
57.3,-13.24,0.09,90.08,1.018,92.37,90.66,90.52,1.0
57.35,-14.18,0.08,90.06,1.019,92.48,90.7,90.51,1.0
57.4,-15.02,0.05,90.03,1.02,92.55,90.72,90.5,1.0
57.45,-15.75,0.0,89.99,1.02,92.6,90.74,90.49,1.0
57.5,-16.37,-0.06,89.95,1.021,92.63,90.74,90.49,1.0
57.55,-16.86,-0.14,89.89,1.021,92.62,90.73,90.48,1.0
57.6,-17.24,-0.23,89.82,1.021,92.6,90.72,90.48,1.0
57.65,-17.5,-0.33,89.75,1.021,92.55,90.7,90.48,1.0
57.7,-17.64,-0.44,89.67,1.021,92.48,90.67,90.48,1.0
57.75,-17.65,-0.55,89.59,1.021,92.39,90.64,90.48,1.0
57.8,-17.54,-0.66,89.51,1.021,92.28,90.61,90.48,1.0
57.85,-17.3,-0.78,89.44,1.02,92.15,90.58,90.48,1.0
57.9,-16.94,-0.88,89.36,1.02,92.01,90.55,90.48,1.0
57.95,-16.46,-0.99,89.3,1.019,91.85,90.53,90.48,1.0
58.0,-15.86,-1.08,89.24,1.018,91.68,90.51,90.49,1.0
58.05,-15.15,-1.16,89.19,1.017,91.49,90.49,90.49,1.0
58.1,-14.32,-1.22,89.15,1.016,91.29,90.49,90.49,1.0
58.15,-13.39,-1.27,89.12,1.014,91.08,90.49,90.49,1.0
58.2,-12.36,-1.29,89.1,1.013,90.86,90.5,90.49,1.0
58.25,-11.23,-1.3,89.1,1.011,90.62,90.52,90.49,1.0
58.3,-10.01,-1.29,89.12,1.009,90.38,90.55,90.49,1.0
58.35,-8.72,-1.25,89.15,1.006,90.12,90.59,90.49,1.0
58.4,-7.35,-1.19,89.19,1.004,89.85,90.64,90.49,1.0
58.45,-5.91,-1.11,89.25,1.001,89.58,90.7,90.5,1.0
58.5,-4.43,-1.01,89.32,0.998,89.3,90.77,90.5,1.0
58.55,-2.9,-0.89,89.41,0.995,89.01,90.85,90.5,1.0
58.6,-1.33,-0.74,89.51,0.992,88.71,90.93,90.51,1.0
58.65,0.26,-0.58,89.62,0.989,88.41,91.02,90.52,1.0
58.7,1.85,-0.4,89.75,0.986,88.11,91.11,90.52,1.0
58.75,3.45,-0.21,89.88,0.982,87.8,91.2,90.53,1.0
58.8,5.03,-0.01,90.01,0.979,87.5,91.3,90.54,1.0
58.85,6.59,0.2,90.16,0.976,87.2,91.39,90.56,1.0
58.9,8.11,0.42,90.3,0.972,86.91,91.48,90.57,1.0
58.95,9.59,0.64,90.45,0.969,86.63,91.56,90.59,1.0
59.0,11.0,0.86,90.59,0.966,86.36,91.64,90.61,1.0
59.05,12.33,1.07,90.74,0.963,86.1,91.7,90.63,1.0
59.1,13.59,1.28,90.87,0.96,85.87,91.76,90.66,1.0
59.15,14.75,1.48,91.0,0.957,85.65,91.8,90.68,1.0
59.2,15.8,1.67,91.12,0.955,85.46,91.84,90.71,1.0
59.25,16.74,1.84,91.23,0.953,85.3,91.85,90.73,1.0
59.3,17.55,1.99,91.33,0.951,85.18,91.86,90.76,1.0
59.35,18.23,2.13,91.41,0.95,85.08,91.85,90.79,1.0
59.4,18.77,2.24,91.48,0.949,85.03,91.82,90.82,1.0
59.45,19.17,2.33,91.53,0.948,85.01,91.78,90.85,1.0
59.5,19.42,2.39,91.57,0.948,85.05,91.72,90.88,1.0
59.55,19.51,2.43,91.59,0.948,85.12,91.65,90.91,1.0
59.6,19.45,2.44,91.59,0.949,85.25,91.56,90.94,1.0
59.65,19.23,2.42,91.57,0.951,85.42,91.46,90.97,1.0
59.7,18.86,2.38,91.54,0.953,85.65,91.36,90.99,1.0
59.75,18.33,2.32,91.49,0.955,85.92,91.24,91.01,1.0
59.8,17.65,2.23,91.43,0.958,86.25,91.11,91.03,1.0
59.85,16.83,2.12,91.35,0.962,86.63,90.98,91.05,1.0
59.9,15.86,1.98,91.26,0.966,87.06,90.85,91.07,1.0
59.95,14.76,1.83,91.16,0.971,87.53,90.71,91.08,1.0
60.0,13.54,1.66,91.05,0.976,88.05,90.58,91.09,1.0
60.05,12.2,1.48,90.93,0.981,88.61,90.44,91.09,1.0
60.1,10.76,1.28,90.8,0.987,89.2,90.32,91.09,1.0
60.15,9.23,1.08,90.67,0.994,89.82,90.2,91.09,1.0
60.2,7.62,0.87,90.53,1.0,90.47,90.09,91.08,1.0
60.25,5.94,0.66,90.4,1.007,91.13,89.99,91.08,1.0
60.3,4.22,0.44,90.26,1.014,91.8,89.91,91.06,1.0
60.35,2.45,0.23,90.13,1.021,92.48,89.84,91.05,1.0
60.4,0.67,0.02,90.0,1.029,93.15,89.79,91.03,1.0
60.45,-1.12,-0.18,89.88,1.036,93.82,89.76,91.01,1.0
60.5,-2.9,-0.37,89.76,1.043,94.46,89.74,90.98,1.0
60.55,-4.66,-0.55,89.65,1.05,95.09,89.75,90.96,1.0
60.6,-6.37,-0.71,89.56,1.057,95.68,89.77,90.93,1.0
60.65,-8.03,-0.86,89.47,1.063,96.24,89.81,90.9,1.0
60.7,-9.63,-0.99,89.39,1.069,96.76,89.87,90.87,1.0
60.75,-11.14,-1.11,89.33,1.074,97.23,89.95,90.84,1.0
60.8,-12.55,-1.2,89.28,1.079,97.66,90.05,90.81,1.0
60.85,-13.86,-1.28,89.24,1.083,98.03,90.16,90.78,1.0
60.9,-15.05,-1.34,89.21,1.087,98.35,90.29,90.76,1.0
60.95,-16.12,-1.37,89.2,1.09,98.6,90.43,90.73,1.0
61.0,-17.05,-1.39,89.19,1.092,98.8,90.59,90.71,1.0
61.05,-17.84,-1.4,89.2,1.093,98.93,90.75,90.69,1.0
61.1,-18.48,-1.38,89.21,1.093,99.0,90.93,90.68,1.0
61.15,-18.98,-1.35,89.24,1.093,99.0,91.11,90.66,1.0
61.2,-19.31,-1.31,89.27,1.092,98.93,91.29,90.66,1.0
61.25,-19.5,-1.25,89.31,1.09,98.79,91.47,90.65,1.0
61.3,-19.53,-1.18,89.36,1.087,98.59,91.65,90.65,1.0
61.35,-19.41,-1.1,89.41,1.083,98.31,91.83,90.66,1.0
61.4,-19.14,-1.02,89.46,1.079,97.97,92.01,90.67,1.0
61.45,-18.73,-0.93,89.51,1.074,97.55,92.17,90.68,1.0
61.5,-18.18,-0.84,89.57,1.069,97.08,92.33,90.7,1.0
61.55,-17.5,-0.74,89.62,1.063,96.53,92.47,90.72,1.0
61.6,-16.7,-0.65,89.67,1.056,95.93,92.6,90.75,1.0
61.65,-15.79,-0.56,89.72,1.049,95.27,92.71,90.78,1.0
61.7,-14.77,-0.47,89.77,1.042,94.56,92.81,90.82,1.0
61.75,-13.66,-0.39,89.81,1.035,93.8,92.88,90.86,1.0
61.8,-12.48,-0.31,89.84,1.027,93.01,92.94,90.9,1.0
61.85,-11.22,-0.24,89.87,1.019,92.18,92.97,90.95,1.0
61.9,-9.91,-0.18,89.89,1.012,91.32,92.99,91.0,1.0
61.95,-8.56,-0.13,89.91,1.004,90.45,92.98,91.05,1.0
62.0,-7.18,-0.09,89.92,0.997,89.57,92.95,91.1,1.0
62.05,-5.78,-0.06,89.92,0.989,88.7,92.91,91.15,1.0
62.1,-4.38,-0.04,89.92,0.983,87.83,92.84,91.2,1.0
62.15,-2.99,-0.03,89.91,0.976,87.0,92.75,91.26,1.0
62.2,-1.61,-0.03,89.9,0.97,86.19,92.65,91.31,1.0
62.25,-0.27,-0.04,89.88,0.964,85.42,92.53,91.36,1.0
62.3,1.04,-0.05,89.86,0.959,84.7,92.4,91.41,1.0
62.35,2.29,-0.07,89.83,0.954,84.04,92.25,91.45,1.0
62.4,3.49,-0.1,89.8,0.95,83.45,92.09,91.49,1.0
62.45,4.62,-0.14,89.77,0.947,82.92,91.93,91.53,1.0
62.5,5.67,-0.17,89.74,0.944,82.48,91.76,91.57,1.0
62.55,6.65,-0.21,89.7,0.941,82.1,91.59,91.6,1.0
62.6,7.54,-0.26,89.67,0.939,81.82,91.41,91.63,1.0
62.65,8.35,-0.3,89.64,0.938,81.61,91.24,91.65,1.0
62.7,9.06,-0.34,89.62,0.938,81.49,91.07,91.67,1.0
62.75,9.68,-0.38,89.6,0.937,81.44,90.91,91.68,1.0
62.8,10.21,-0.41,89.58,0.938,81.48,90.75,91.68,1.0
62.85,10.65,-0.44,89.56,0.939,81.59,90.61,91.69,1.0
62.9,11.0,-0.46,89.55,0.94,81.78,90.47,91.68,1.0
62.95,11.26,-0.48,89.55,0.942,82.02,90.35,91.67,1.0
63.0,11.43,-0.49,89.55,0.944,82.33,90.24,91.66,1.0
63.05,11.52,-0.5,89.56,0.946,82.69,90.14,91.64,1.0
63.1,11.54,-0.49,89.58,0.949,83.1,90.06,91.62,1.0
63.15,11.49,-0.48,89.6,0.952,83.54,89.99,91.6,1.0
63.2,11.37,-0.46,89.63,0.955,84.02,89.94,91.57,1.0
63.25,11.18,-0.43,89.66,0.959,84.52,89.9,91.54,1.0
63.3,10.95,-0.39,89.7,0.962,85.03,89.88,91.5,1.0
63.35,10.66,-0.34,89.74,0.966,85.55,89.87,91.47,1.0
63.4,10.34,-0.29,89.79,0.969,86.07,89.87,91.43,1.0
63.45,9.98,-0.23,89.84,0.973,86.59,89.89,91.39,1.0
63.5,9.59,-0.17,89.9,0.976,87.09,89.91,91.35,1.0
63.55,9.18,-0.1,89.96,0.98,87.57,89.95,91.31,1.0
63.6,8.75,-0.03,90.01,0.983,88.03,89.99,91.27,1.0
63.65,8.32,0.05,90.07,0.986,88.46,90.05,91.23,1.0
63.7,7.87,0.12,90.13,0.989,88.86,90.11,91.19,1.0
63.75,7.43,0.2,90.19,0.991,89.23,90.17,91.15,1.0
63.8,6.99,0.28,90.25,0.994,89.56,90.23,91.11,1.0
63.85,6.55,0.35,90.3,0.996,89.85,90.3,91.07,1.0
63.9,6.13,0.42,90.35,0.997,90.1,90.36,91.04,1.0
63.95,5.71,0.49,90.4,0.999,90.31,90.43,91.0,1.0
64.0,5.32,0.56,90.44,1.0,90.48,90.49,90.97,1.0
64.05,4.94,0.61,90.48,1.001,90.61,90.55,90.94,1.0
64.1,4.58,0.67,90.51,1.001,90.7,90.6,90.91,1.0
64.15,4.23,0.71,90.54,1.002,90.75,90.65,90.89,1.0
64.2,3.9,0.75,90.56,1.002,90.77,90.69,90.87,1.0
64.25,3.59,0.78,90.57,1.002,90.76,90.73,90.85,1.0
64.3,3.3,0.8,90.58,1.001,90.72,90.76,90.83,1.0
64.35,3.02,0.82,90.58,1.001,90.65,90.78,90.81,1.0
64.4,2.75,0.83,90.58,1.0,90.56,90.79,90.8,1.0
64.45,2.5,0.82,90.57,0.999,90.46,90.8,90.79,1.0
64.5,2.26,0.82,90.56,0.999,90.33,90.8,90.78,1.0
64.55,2.02,0.8,90.54,0.998,90.2,90.79,90.77,1.0
64.6,1.78,0.78,90.52,0.997,90.06,90.77,90.76,1.0
64.65,1.55,0.75,90.49,0.996,89.92,90.75,90.75,1.0
64.7,1.31,0.71,90.46,0.995,89.79,90.73,90.74,1.0
64.75,1.08,0.67,90.43,0.995,89.66,90.7,90.74,1.0
64.8,0.83,0.63,90.4,0.994,89.53,90.67,90.73,1.0
64.85,0.58,0.58,90.36,0.994,89.43,90.63,90.73,1.0
64.9,0.32,0.53,90.33,0.993,89.34,90.59,90.72,1.0
64.95,0.05,0.48,90.29,0.993,89.27,90.56,90.72,1.0
65.0,-0.24,0.43,90.26,0.993,89.22,90.52,90.71,1.0
65.05,-0.54,0.37,90.22,0.993,89.2,90.48,90.71,1.0
65.1,-0.86,0.32,90.19,0.994,89.2,90.44,90.7,1.0
65.15,-1.19,0.27,90.15,0.995,89.24,90.41,90.69,1.0
65.2,-1.54,0.22,90.12,0.995,89.3,90.38,90.69,1.0
65.25,-1.9,0.17,90.09,0.996,89.39,90.36,90.68,1.0
65.3,-2.28,0.12,90.07,0.998,89.5,90.34,90.67,1.0
65.35,-2.67,0.08,90.05,0.999,89.65,90.32,90.66,1.0
65.4,-3.08,0.04,90.03,1.001,89.82,90.32,90.65,1.0
65.45,-3.5,0.0,90.01,1.003,90.02,90.31,90.65,1.0
65.5,-3.92,-0.03,89.99,1.004,90.23,90.32,90.64,1.0
65.55,-4.35,-0.06,89.98,1.007,90.47,90.33,90.63,1.0
65.6,-4.79,-0.09,89.97,1.009,90.73,90.34,90.62,1.0
65.65,-5.23,-0.11,89.96,1.011,91.0,90.37,90.61,1.0
65.7,-5.66,-0.12,89.96,1.013,91.28,90.4,90.6,1.0
65.75,-6.09,-0.14,89.95,1.016,91.57,90.43,90.59,1.0
65.8,-6.51,-0.15,89.95,1.018,91.86,90.47,90.58,1.0
65.85,-6.92,-0.15,89.95,1.021,92.16,90.52,90.58,1.0
65.9,-7.31,-0.16,89.95,1.023,92.45,90.57,90.57,1.0
65.95,-7.68,-0.16,89.95,1.026,92.74,90.63,90.57,1.0
66.0,-8.04,-0.16,89.95,1.028,93.02,90.69,90.56,1.0
66.05,-8.36,-0.16,89.95,1.03,93.3,90.75,90.56,1.0
66.1,-8.66,-0.16,89.95,1.032,93.55,90.82,90.56,1.0
66.15,-8.92,-0.16,89.95,1.034,93.79,90.89,90.56,1.0
66.2,-9.14,-0.16,89.95,1.036,94.01,90.96,90.56,1.0
66.25,-9.33,-0.16,89.94,1.038,94.22,91.03,90.56,1.0
66.3,-9.48,-0.16,89.94,1.039,94.39,91.1,90.57,1.0
66.35,-9.58,-0.16,89.93,1.04,94.55,91.17,90.57,1.0
66.4,-9.64,-0.17,89.92,1.041,94.68,91.24,90.58,1.0
66.45,-9.65,-0.17,89.91,1.042,94.78,91.3,90.59,1.0
66.5,-9.61,-0.18,89.9,1.043,94.85,91.37,90.6,1.0
66.55,-9.52,-0.19,89.89,1.043,94.9,91.44,90.62,1.0
66.6,-9.38,-0.2,89.87,1.043,94.92,91.5,90.63,1.0
66.65,-9.19,-0.21,89.85,1.043,94.91,91.56,90.65,1.0
66.7,-8.95,-0.23,89.84,1.043,94.86,91.62,90.67,1.0
66.75,-8.66,-0.24,89.82,1.042,94.79,91.67,90.69,1.0
66.8,-8.31,-0.26,89.8,1.041,94.7,91.72,90.71,1.0
66.85,-7.92,-0.28,89.78,1.04,94.57,91.77,90.74,1.0
66.9,-7.48,-0.3,89.76,1.038,94.41,91.81,90.76,1.0
66.95,-6.99,-0.32,89.74,1.037,94.23,91.85,90.79,1.0
67.0,-6.46,-0.35,89.72,1.035,94.03,91.89,90.81,1.0
67.05,-5.89,-0.37,89.7,1.033,93.79,91.92,90.84,1.0
67.1,-5.27,-0.39,89.69,1.031,93.54,91.96,90.87,1.0
67.15,-4.62,-0.41,89.67,1.028,93.26,91.98,90.9,1.0
67.2,-3.94,-0.43,89.66,1.026,92.96,92.01,90.93,1.0
67.25,-3.23,-0.45,89.65,1.023,92.65,92.03,90.96,1.0
67.3,-2.49,-0.47,89.64,1.02,92.31,92.04,91.0,1.0
67.35,-1.73,-0.48,89.64,1.017,91.96,92.06,91.03,1.0
67.4,-0.95,-0.5,89.63,1.014,91.6,92.07,91.06,1.0
67.45,-0.15,-0.5,89.64,1.011,91.23,92.07,91.09,1.0
67.5,0.65,-0.51,89.64,1.008,90.84,92.08,91.12,1.0
67.55,1.46,-0.51,89.65,1.004,90.45,92.08,91.16,1.0
67.6,2.27,-0.51,89.66,1.001,90.05,92.08,91.19,1.0
67.65,3.08,-0.5,89.67,0.998,89.65,92.07,91.22,1.0
67.7,3.87,-0.49,89.69,0.994,89.25,92.06,91.25,1.0
67.75,4.65,-0.48,89.71,0.991,88.86,92.05,91.28,1.0
67.8,5.42,-0.45,89.74,0.988,88.46,92.03,91.31,1.0
67.85,6.16,-0.43,89.77,0.985,88.07,92.01,91.34,1.0
67.9,6.87,-0.4,89.79,0.982,87.7,91.99,91.37,1.0
67.95,7.55,-0.37,89.83,0.979,87.33,91.96,91.39,1.0
68.0,8.2,-0.33,89.86,0.976,86.98,91.93,91.42,1.0
68.05,8.8,-0.28,89.9,0.973,86.64,91.9,91.44,1.0
68.1,9.36,-0.24,89.93,0.97,86.32,91.86,91.47,1.0
68.15,9.87,-0.19,89.97,0.968,86.03,91.82,91.49,1.0
68.2,10.33,-0.13,90.01,0.966,85.75,91.78,91.51,1.0
68.25,10.73,-0.07,90.05,0.964,85.5,91.73,91.53,1.0
68.3,11.07,-0.01,90.09,0.962,85.28,91.68,91.54,1.0
68.35,11.36,0.05,90.13,0.96,85.09,91.63,91.56,1.0
68.4,11.57,0.11,90.17,0.959,84.92,91.58,91.57,1.0
68.45,11.73,0.18,90.21,0.958,84.79,91.52,91.58,1.0
68.5,11.82,0.24,90.25,0.957,84.68,91.47,91.59,1.0
68.55,11.84,0.31,90.28,0.956,84.61,91.41,91.6,1.0
68.6,11.79,0.38,90.32,0.955,84.58,91.35,91.61,1.0
68.65,11.67,0.44,90.35,0.955,84.57,91.29,91.61,1.0
68.7,11.49,0.51,90.38,0.955,84.6,91.22,91.61,1.0
68.75,11.24,0.57,90.41,0.955,84.66,91.16,91.61,1.0
68.8,10.92,0.63,90.43,0.956,84.76,91.1,91.61,1.0
68.85,10.54,0.68,90.45,0.957,84.88,91.04,91.61,1.0
68.9,10.1,0.74,90.47,0.958,85.04,90.98,91.6,1.0
68.95,9.6,0.78,90.49,0.959,85.22,90.92,91.59,1.0
69.0,9.04,0.83,90.51,0.961,85.43,90.86,91.58,1.0
69.05,8.43,0.87,90.52,0.962,85.66,90.8,91.57,1.0
69.1,7.77,0.9,90.52,0.964,85.92,90.75,91.56,1.0
69.15,7.07,0.93,90.53,0.966,86.2,90.7,91.54,1.0
69.2,6.32,0.95,90.53,0.969,86.5,90.65,91.53,1.0
69.25,5.55,0.96,90.53,0.971,86.81,90.6,91.51,1.0
69.3,4.74,0.97,90.52,0.974,87.13,90.56,91.49,1.0
69.35,3.91,0.97,90.51,0.976,87.46,90.51,91.47,1.0
69.4,3.06,0.97,90.5,0.979,87.8,90.48,91.44,1.0
69.45,2.19,0.95,90.48,0.982,88.15,90.44,91.42,1.0
69.5,1.32,0.93,90.46,0.985,88.49,90.41,91.39,1.0
69.55,0.45,0.9,90.44,0.988,88.83,90.38,91.37,1.0
69.6,-0.42,0.87,90.42,0.991,89.17,90.36,91.34,1.0
69.65,-1.28,0.82,90.39,0.994,89.49,90.33,91.32,1.0
69.7,-2.12,0.77,90.36,0.996,89.81,90.31,91.29,1.0
69.75,-2.94,0.71,90.32,0.999,90.11,90.3,91.26,1.0
69.8,-3.74,0.65,90.29,1.002,90.4,90.28,91.23,1.0
69.85,-4.51,0.58,90.25,1.005,90.67,90.27,91.2,1.0
69.9,-5.23,0.5,90.2,1.007,90.93,90.26,91.17,1.0
69.95,-5.92,0.42,90.16,1.009,91.16,90.25,91.14,1.0
70.0,-6.57,0.33,90.11,1.012,91.37,90.24,91.11,1.0
70.05,-7.17,0.24,90.06,1.014,91.56,90.24,91.08,1.0
70.1,-7.72,0.15,90.01,1.016,91.72,90.23,91.06,1.0
70.15,-8.21,0.05,89.96,1.017,91.86,90.23,91.03,1.0
70.2,-8.65,-0.05,89.91,1.019,91.98,90.22,91.0,1.0
70.25,-9.03,-0.16,89.86,1.02,92.07,90.22,90.97,1.0
70.3,-9.35,-0.26,89.8,1.021,92.14,90.22,90.94,1.0
70.35,-9.61,-0.36,89.75,1.022,92.19,90.22,90.92,1.0
70.4,-9.81,-0.47,89.69,1.023,92.22,90.22,90.89,1.0
70.45,-9.95,-0.57,89.64,1.023,92.23,90.22,90.86,1.0
70.5,-10.04,-0.67,89.59,1.024,92.22,90.22,90.84,1.0
70.55,-10.06,-0.76,89.54,1.024,92.19,90.22,90.81,1.0
70.6,-10.02,-0.86,89.49,1.024,92.15,90.23,90.79,1.0
70.65,-9.93,-0.94,89.44,1.024,92.09,90.23,90.77,1.0
70.7,-9.78,-1.03,89.4,1.023,92.02,90.24,90.74,1.0
70.75,-9.58,-1.1,89.35,1.023,91.94,90.24,90.72,1.0
70.8,-9.34,-1.17,89.31,1.023,91.86,90.25,90.7,1.0
70.85,-9.04,-1.24,89.28,1.022,91.77,90.26,90.68,1.0
70.9,-8.7,-1.29,89.25,1.022,91.67,90.28,90.66,1.0
70.95,-8.32,-1.34,89.22,1.021,91.58,90.29,90.64,1.0
71.0,-7.9,-1.37,89.2,1.02,91.49,90.31,90.63,1.0
71.05,-7.45,-1.4,89.19,1.02,91.4,90.33,90.61,1.0
71.1,-6.97,-1.42,89.17,1.019,91.31,90.36,90.59,1.0
71.15,-6.45,-1.43,89.17,1.018,91.23,90.38,90.58,1.0
71.2,-5.92,-1.42,89.17,1.017,91.16,90.42,90.57,1.0
71.25,-5.36,-1.41,89.17,1.017,91.1,90.45,90.55,1.0
71.3,-4.78,-1.39,89.19,1.016,91.05,90.5,90.54,1.0
71.35,-4.19,-1.35,89.2,1.015,91.0,90.54,90.53,1.0
71.4,-3.59,-1.31,89.23,1.015,90.97,90.59,90.53,1.0
71.45,-2.98,-1.26,89.26,1.014,90.95,90.65,90.52,1.0
71.5,-2.36,-1.2,89.29,1.014,90.93,90.7,90.51,1.0
71.55,-1.74,-1.13,89.33,1.013,90.93,90.77,90.51,1.0
71.6,-1.12,-1.05,89.38,1.013,90.94,90.83,90.51,1.0
71.65,-0.49,-0.96,89.43,1.012,90.95,90.91,90.51,1.0
71.7,0.12,-0.87,89.48,1.012,90.96,90.98,90.51,1.0
71.75,0.73,-0.77,89.54,1.011,90.99,91.06,90.51,1.0
71.8,1.33,-0.66,89.6,1.011,91.01,91.14,90.52,1.0
71.85,1.92,-0.55,89.67,1.01,91.04,91.22,90.53,1.0
71.9,2.5,-0.44,89.74,1.01,91.07,91.31,90.54,1.0
71.95,3.07,-0.32,89.81,1.009,91.09,91.39,90.55,1.0
72.0,3.61,-0.2,89.88,1.009,91.11,91.48,90.56,1.0
72.05,4.14,-0.07,89.96,1.008,91.13,91.56,90.58,1.0
72.1,4.65,0.05,90.03,1.008,91.14,91.65,90.6,1.0
72.15,5.14,0.17,90.1,1.007,91.14,91.73,90.62,1.0
72.2,5.6,0.3,90.18,1.006,91.13,91.81,90.64,1.0
72.25,6.04,0.42,90.25,1.005,91.11,91.89,90.67,1.0
72.3,6.45,0.53,90.32,1.004,91.09,91.97,90.69,1.0
72.35,6.83,0.65,90.39,1.003,91.04,92.04,90.72,1.0
72.4,7.18,0.76,90.45,1.002,90.99,92.11,90.75,1.0
72.45,7.5,0.86,90.52,1.001,90.92,92.17,90.79,1.0
72.5,7.78,0.96,90.57,1.0,90.85,92.22,90.82,1.0
72.55,8.02,1.05,90.63,0.999,90.76,92.27,90.86,1.0
72.6,8.23,1.13,90.68,0.998,90.66,92.32,90.89,1.0
72.65,8.39,1.21,90.73,0.996,90.54,92.35,90.93,1.0
72.7,8.51,1.28,90.77,0.995,90.43,92.38,90.97,1.0
72.75,8.59,1.34,90.8,0.994,90.3,92.4,91.01,1.0
72.8,8.62,1.39,90.83,0.992,90.16,92.41,91.05,1.0
72.85,8.61,1.43,90.86,0.991,90.03,92.41,91.09,1.0
72.9,8.54,1.46,90.87,0.99,89.89,92.41,91.14,1.0
72.95,8.43,1.48,90.89,0.989,89.75,92.4,91.18,1.0
73.0,8.26,1.5,90.9,0.988,89.61,92.38,91.22,1.0
73.05,8.04,1.5,90.9,0.987,89.48,92.35,91.26,1.0
73.1,7.77,1.49,90.89,0.986,89.36,92.32,91.3,1.0
73.15,7.45,1.48,90.88,0.985,89.25,92.28,91.34,1.0
73.2,7.08,1.45,90.87,0.985,89.14,92.23,91.37,1.0
73.25,6.66,1.41,90.85,0.984,89.05,92.18,91.41,1.0
73.3,6.19,1.37,90.83,0.984,88.98,92.12,91.44,1.0
73.35,5.67,1.32,90.8,0.984,88.93,92.06,91.48,1.0
73.4,5.1,1.26,90.76,0.984,88.89,91.99,91.51,1.0
73.45,4.49,1.19,90.73,0.984,88.87,91.92,91.54,1.0
73.5,3.84,1.11,90.69,0.985,88.88,91.85,91.56,1.0
73.55,3.15,1.03,90.64,0.986,88.9,91.78,91.59,1.0
73.6,2.43,0.94,90.59,0.987,88.95,91.7,91.61,1.0
73.65,1.67,0.84,90.54,0.988,89.02,91.63,91.63,1.0
73.7,0.9,0.75,90.49,0.989,89.12,91.55,91.64,1.0
73.75,0.1,0.64,90.43,0.99,89.23,91.48,91.66,1.0
73.8,-0.72,0.54,90.38,0.992,89.36,91.41,91.67,1.0
73.85,-1.54,0.43,90.32,0.994,89.51,91.34,91.68,1.0
73.9,-2.37,0.32,90.26,0.996,89.68,91.27,91.68,1.0
73.95,-3.2,0.21,90.2,0.998,89.86,91.21,91.69,1.0
74.0,-4.01,0.09,90.14,1.0,90.05,91.15,91.69,1.0
74.05,-4.82,-0.02,90.08,1.002,90.25,91.1,91.69,1.0
74.1,-5.6,-0.13,90.02,1.004,90.45,91.05,91.68,1.0
74.15,-6.36,-0.23,89.96,1.007,90.66,91.01,91.68,1.0
74.2,-7.08,-0.34,89.91,1.009,90.87,90.97,91.67,1.0
74.25,-7.77,-0.44,89.85,1.011,91.08,90.93,91.66,1.0
74.3,-8.41,-0.53,89.8,1.013,91.28,90.91,91.65,1.0
74.35,-9.0,-0.62,89.75,1.015,91.48,90.89,91.63,1.0
74.4,-9.53,-0.7,89.7,1.017,91.66,90.87,91.62,1.0
74.45,-10.0,-0.78,89.65,1.019,91.82,90.86,91.6,1.0
74.5,-10.41,-0.85,89.61,1.021,91.98,90.86,91.59,1.0
74.55,-10.74,-0.91,89.57,1.022,92.11,90.86,91.57,1.0
74.6,-11.01,-0.96,89.54,1.023,92.22,90.87,91.55,1.0
74.65,-11.19,-1.01,89.51,1.024,92.3,90.89,91.53,1.0
74.7,-11.3,-1.04,89.48,1.025,92.37,90.9,91.51,1.0
74.75,-11.33,-1.07,89.46,1.025,92.4,90.93,91.5,1.0
74.8,-11.28,-1.09,89.44,1.026,92.41,90.95,91.48,1.0
74.85,-11.14,-1.09,89.43,1.026,92.39,90.98,91.46,1.0
74.9,-10.92,-1.09,89.42,1.025,92.34,91.02,91.44,1.0
74.95,-10.63,-1.08,89.42,1.025,92.26,91.06,91.42,1.0
75.0,-10.25,-1.06,89.42,1.024,92.16,91.09,91.41,1.0
75.05,-9.79,-1.03,89.42,1.023,92.02,91.13,91.39,1.0
75.1,-9.26,-1.0,89.43,1.021,91.86,91.18,91.38,1.0
75.15,-8.66,-0.95,89.45,1.02,91.67,91.22,91.36,1.0
75.2,-7.99,-0.9,89.47,1.018,91.46,91.26,91.35,1.0
