t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
56.45,-0.3,-0.14,89.89,1.001,90.04,91.09,91.19,1.0
56.5,-0.26,-0.2,89.85,1.001,89.93,91.06,91.19,1.0
56.55,-0.23,-0.26,89.82,1.0,89.83,91.03,91.19,1.0
56.6,-0.2,-0.31,89.79,1.0,89.75,91.0,91.19,1.0
56.65,-0.17,-0.36,89.77,0.999,89.68,90.97,91.19,1.0
56.7,-0.15,-0.4,89.75,0.999,89.62,90.95,91.19,1.0
56.75,-0.14,-0.43,89.73,0.999,89.58,90.93,91.19,1.0
56.8,-0.13,-0.46,89.72,0.999,89.56,90.91,91.18,1.0
56.85,-0.13,-0.47,89.71,0.999,89.55,90.91,91.18,1.0
56.9,-0.14,-0.48,89.71,0.999,89.56,90.9,91.17,1.0
56.95,-0.15,-0.49,89.72,0.999,89.58,90.9,91.17,1.0
57.0,-0.17,-0.48,89.72,0.999,89.62,90.91,91.16,1.0
57.05,-0.19,-0.47,89.74,0.999,89.67,90.92,91.16,1.0
57.1,-0.22,-0.44,89.75,1.0,89.74,90.94,91.15,1.0
57.15,-0.25,-0.42,89.78,1.0,89.81,90.96,91.15,1.0
57.2,-0.28,-0.38,89.8,1.001,89.89,90.98,91.14,1.0
57.25,-0.31,-0.34,89.83,1.001,89.98,91.01,91.13,1.0
57.3,-0.33,-0.29,89.86,1.002,90.06,91.05,91.13,1.0
57.35,-0.36,-0.24,89.89,1.002,90.15,91.08,91.12,1.0
57.4,-0.38,-0.19,89.92,1.002,90.23,91.12,91.12,1.0
57.45,-0.39,-0.14,89.96,1.003,90.31,91.16,91.12,1.0
57.5,-0.4,-0.08,89.99,1.003,90.38,91.21,91.11,1.0
57.55,-0.4,-0.02,90.03,1.003,90.44,91.25,91.11,1.0
57.6,-0.39,0.04,90.06,1.003,90.49,91.29,91.11,1.0
57.65,-0.37,0.09,90.1,1.004,90.53,91.33,91.11,1.0
57.7,-0.35,0.14,90.13,1.003,90.55,91.36,91.11,1.0
57.75,-0.31,0.2,90.16,1.003,90.55,91.4,91.11,1.0
57.8,-0.26,0.24,90.18,1.003,90.54,91.43,91.12,1.0
57.85,-0.21,0.28,90.2,1.003,90.52,91.45,91.12,1.0
57.9,-0.15,0.32,90.22,1.002,90.48,91.48,91.13,1.0
57.95,-0.08,0.35,90.24,1.002,90.42,91.49,91.13,1.0
58.0,-0.0,0.37,90.25,1.001,90.35,91.5,91.14,1.0
58.05,0.08,0.39,90.25,1.0,90.26,91.51,91.14,1.0
58.1,0.16,0.4,90.25,0.999,90.16,91.51,91.15,1.0
58.15,0.25,0.41,90.25,0.999,90.06,91.5,91.16,1.0
58.2,0.33,0.4,90.24,0.998,89.95,91.49,91.17,1.0
58.25,0.42,0.39,90.23,0.997,89.83,91.47,91.18,1.0
58.3,0.5,0.38,90.22,0.996,89.71,91.44,91.19,1.0
58.35,0.57,0.36,90.2,0.995,89.59,91.41,91.19,1.0
58.4,0.64,0.33,90.18,0.994,89.48,91.38,91.2,1.0
58.45,0.69,0.3,90.16,0.994,89.37,91.34,91.21,1.0
58.5,0.74,0.26,90.13,0.993,89.27,91.3,91.22,1.0
58.55,0.77,0.22,90.1,0.993,89.18,91.26,91.22,1.0
58.6,0.79,0.18,90.07,0.992,89.11,91.21,91.23,1.0
58.65,0.79,0.13,90.04,0.992,89.05,91.17,91.23,1.0
58.7,0.78,0.09,90.01,0.992,89.01,91.12,91.24,1.0
58.75,0.76,0.04,89.98,0.992,88.99,91.08,91.24,1.0
58.8,0.71,-0.01,89.95,0.992,88.99,91.03,91.24,1.0
58.85,0.66,-0.05,89.92,0.993,89.01,90.99,91.24,1.0
58.9,0.59,-0.09,89.9,0.993,89.05,90.95,91.24,1.0
58.95,0.5,-0.13,89.87,0.994,89.11,90.92,91.24,1.0
59.0,0.4,-0.17,89.85,0.995,89.19,90.89,91.24,1.0
59.05,0.29,-0.2,89.84,0.996,89.29,90.86,91.23,1.0
59.1,0.17,-0.23,89.82,0.997,89.41,90.85,91.23,1.0
59.15,0.05,-0.26,89.81,0.998,89.54,90.83,91.22,1.0
59.2,-0.08,-0.28,89.8,0.999,89.68,90.83,91.21,1.0
59.25,-0.21,-0.29,89.8,1.0,89.84,90.82,91.21,1.0
59.3,-0.35,-0.3,89.8,1.002,90.0,90.83,91.2,1.0
59.35,-0.48,-0.3,89.8,1.003,90.16,90.84,91.19,1.0
59.4,-0.6,-0.3,89.81,1.004,90.32,90.86,91.18,1.0
59.45,-0.72,-0.29,89.82,1.005,90.48,90.88,91.17,1.0
59.5,-0.82,-0.28,89.83,1.007,90.64,90.91,91.16,1.0
59.55,-0.91,-0.26,89.85,1.008,90.78,90.95,91.15,1.0
59.6,-0.99,-0.24,89.87,1.009,90.91,90.98,91.15,1.0
59.65,-1.05,-0.21,89.89,1.009,91.03,91.03,91.14,1.0
59.7,-1.09,-0.18,89.91,1.01,91.13,91.07,91.13,1.0
59.75,-1.11,-0.15,89.94,1.01,91.21,91.11,91.12,1.0
59.8,-1.11,-0.12,89.96,1.011,91.27,91.16,91.12,1.0
59.85,-1.09,-0.08,89.98,1.011,91.31,91.21,91.12,1.0
59.9,-1.05,-0.05,90.01,1.011,91.32,91.25,91.11,1.0
59.95,-0.98,-0.01,90.03,1.011,91.31,91.3,91.11,1.0
60.0,-0.9,0.02,90.06,1.01,91.28,91.34,91.11,1.0
60.05,-0.79,0.05,90.08,1.009,91.22,91.38,91.11,1.0
60.1,-0.67,0.08,90.1,1.008,91.13,91.41,91.11,1.0
60.15,-0.53,0.11,90.11,1.007,91.03,91.44,91.11,1.0
60.2,-0.38,0.14,90.13,1.006,90.9,91.46,91.12,1.0
60.25,-0.21,0.16,90.14,1.005,90.76,91.48,91.12,1.0
60.3,-0.03,0.17,90.14,1.004,90.6,91.5,91.13,1.0
60.35,0.15,0.19,90.15,1.002,90.42,91.5,91.13,1.0
60.4,0.34,0.19,90.15,1.001,90.24,91.5,91.14,1.0
60.45,0.52,0.2,90.15,0.999,90.04,91.5,91.15,1.0
60.5,0.71,0.2,90.14,0.998,89.85,91.48,91.15,1.0
60.55,0.88,0.19,90.14,0.996,89.65,91.46,91.16,1.0
60.6,1.05,0.18,90.12,0.995,89.46,91.44,91.17,1.0
60.65,1.2,0.17,90.11,0.993,89.27,91.41,91.18,1.0
60.7,1.34,0.15,90.09,0.992,89.09,91.37,91.19,1.0
60.75,1.46,0.13,90.08,0.991,88.93,91.34,91.19,1.0
60.8,1.56,0.11,90.06,0.99,88.79,91.29,91.2,1.0
60.85,1.64,0.08,90.03,0.989,88.66,91.25,91.21,1.0
60.9,1.69,0.05,90.01,0.988,88.56,91.2,91.21,1.0
60.95,1.71,0.03,89.99,0.988,88.48,91.15,91.22,1.0
61.0,1.71,-0.0,89.97,0.988,88.43,91.11,91.22,1.0
61.05,1.69,-0.03,89.95,0.988,88.41,91.06,91.22,1.0
61.1,1.63,-0.06,89.93,0.988,88.41,91.01,91.23,1.0
61.15,1.55,-0.09,89.91,0.988,88.44,90.97,91.23,1.0
61.2,1.44,-0.11,89.89,0.989,88.5,90.93,91.23,1.0
61.25,1.31,-0.14,89.87,0.99,88.59,90.9,91.22,1.0
61.3,1.16,-0.16,89.86,0.991,88.7,90.87,91.22,1.0
61.35,0.99,-0.18,89.85,0.992,88.83,90.85,91.22,1.0
61.4,0.8,-0.19,89.84,0.993,88.99,90.83,91.21,1.0
61.45,0.6,-0.2,89.84,0.995,89.16,90.82,91.2,1.0
61.5,0.38,-0.2,89.84,0.996,89.34,90.81,91.2,1.0
61.55,0.16,-0.2,89.84,0.998,89.54,90.81,91.19,1.0
61.6,-0.07,-0.2,89.85,0.999,89.74,90.82,91.18,1.0
61.65,-0.3,-0.19,89.86,1.001,89.95,90.83,91.17,1.0
61.7,-0.53,-0.18,89.87,1.002,90.16,90.85,91.16,1.0
61.75,-0.75,-0.17,89.88,1.004,90.36,90.88,91.16,1.0
61.8,-0.96,-0.15,89.9,1.006,90.56,90.91,91.15,1.0
61.85,-1.16,-0.12,89.92,1.007,90.74,90.95,91.14,1.0
61.9,-1.35,-0.1,89.94,1.008,90.92,90.99,91.13,1.0
61.95,-1.51,-0.07,89.97,1.009,91.07,91.03,91.12,1.0
62.0,-1.66,-0.04,89.99,1.01,91.21,91.08,91.12,1.0
62.05,-1.78,-0.01,90.02,1.011,91.33,91.13,91.11,1.0
62.1,-1.88,0.03,90.04,1.012,91.42,91.18,91.11,1.0
62.15,-1.96,0.06,90.07,1.012,91.5,91.23,91.1,1.0
62.2,-2.01,0.09,90.09,1.012,91.54,91.27,91.1,1.0
62.25,-2.03,0.12,90.11,1.012,91.56,91.32,91.1,1.0
62.3,-2.02,0.15,90.14,1.012,91.56,91.37,91.1,1.0
62.35,-1.99,0.18,90.15,1.012,91.53,91.41,91.1,1.0
62.4,-1.94,0.21,90.17,1.011,91.48,91.45,91.1,1.0
62.45,-1.85,0.23,90.19,1.01,91.41,91.48,91.1,1.0
62.5,-1.75,0.25,90.2,1.009,91.31,91.51,91.11,1.0
62.55,-1.63,0.27,90.2,1.008,91.2,91.53,91.11,1.0
62.6,-1.49,0.28,90.21,1.007,91.06,91.55,91.12,1.0
62.65,-1.33,0.28,90.21,1.006,90.92,91.56,91.13,1.0
62.7,-1.16,0.29,90.21,1.005,90.76,91.56,91.14,1.0
62.75,-0.98,0.28,90.2,1.003,90.59,91.56,91.15,1.0
62.8,-0.79,0.28,90.19,1.002,90.42,91.55,91.16,1.0
62.85,-0.6,0.27,90.18,1.0,90.24,91.54,91.17,1.0
62.9,-0.4,0.25,90.17,0.999,90.07,91.52,91.18,1.0
62.95,-0.21,0.23,90.15,0.998,89.89,91.49,91.19,1.0
63.0,-0.02,0.21,90.13,0.997,89.73,91.46,91.2,1.0
63.05,0.17,0.18,90.1,0.996,89.57,91.43,91.2,1.0
63.1,0.34,0.15,90.08,0.995,89.43,91.39,91.21,1.0
63.15,0.51,0.12,90.05,0.994,89.3,91.35,91.22,1.0
63.2,0.66,0.09,90.03,0.993,89.18,91.31,91.23,1.0
63.25,0.8,0.05,90.0,0.992,89.09,91.26,91.24,1.0
63.3,0.92,0.01,89.97,0.992,89.01,91.22,91.24,1.0
63.35,1.02,-0.02,89.95,0.992,88.95,91.17,91.25,1.0
63.4,1.11,-0.06,89.92,0.992,88.91,91.13,91.25,1.0
63.45,1.19,-0.09,89.9,0.992,88.9,91.09,91.26,1.0
63.5,1.24,-0.13,89.87,0.992,88.9,91.05,91.26,1.0
63.55,1.28,-0.16,89.85,0.992,88.92,91.01,91.26,1.0
63.6,1.31,-0.19,89.84,0.993,88.95,90.98,91.26,1.0
63.65,1.31,-0.21,89.82,0.993,89.01,90.95,91.26,1.0
63.7,1.31,-0.24,89.81,0.994,89.08,90.93,91.25,1.0
63.75,1.29,-0.26,89.8,0.995,89.15,90.91,91.25,1.0
63.8,1.26,-0.27,89.79,0.995,89.24,90.89,91.24,1.0
63.85,1.23,-0.28,89.79,0.996,89.34,90.88,91.24,1.0
63.9,1.18,-0.29,89.79,0.997,89.44,90.88,91.23,1.0
63.95,1.13,-0.3,89.79,0.998,89.54,90.88,91.23,1.0
64.0,1.07,-0.29,89.8,0.999,89.65,90.89,91.22,1.0
64.05,1.02,-0.29,89.81,0.999,89.75,90.9,91.21,1.0
64.1,0.96,-0.28,89.82,1.0,89.84,90.91,91.2,1.0
64.15,0.9,-0.27,89.83,1.001,89.93,90.93,91.19,1.0
64.2,0.84,-0.25,89.85,1.001,90.01,90.95,91.19,1.0
64.25,0.78,-0.23,89.87,1.002,90.09,90.97,91.18,1.0
64.3,0.73,-0.21,89.89,1.002,90.15,91.0,91.17,1.0
64.35,0.68,-0.19,89.91,1.002,90.2,91.03,91.16,1.0
64.4,0.64,-0.16,89.93,1.003,90.24,91.05,91.16,1.0
64.45,0.6,-0.13,89.96,1.003,90.26,91.08,91.15,1.0
64.5,0.56,-0.11,89.98,1.003,90.27,91.11,91.14,1.0
64.55,0.53,-0.08,90.0,1.002,90.27,91.14,91.14,1.0
64.6,0.5,-0.05,90.02,1.002,90.26,91.16,91.13,1.0
64.65,0.47,-0.02,90.04,1.002,90.24,91.19,91.13,1.0
64.7,0.45,0.01,90.06,1.001,90.21,91.21,91.13,1.0
64.75,0.42,0.03,90.08,1.001,90.17,91.23,91.13,1.0
64.8,0.4,0.06,90.09,1.001,90.13,91.25,91.12,1.0
64.85,0.37,0.08,90.11,1.0,90.08,91.26,91.12,1.0
64.9,0.35,0.1,90.12,0.999,90.02,91.27,91.12,1.0
64.95,0.32,0.12,90.13,0.999,89.97,91.27,91.12,1.0
65.0,0.28,0.14,90.13,0.999,89.92,91.28,91.13,1.0
65.05,0.24,0.15,90.13,0.998,89.87,91.28,91.13,1.0
65.1,0.2,0.16,90.14,0.998,89.83,91.27,91.13,1.0
65.15,0.14,0.17,90.13,0.997,89.79,91.27,91.13,1.0
65.2,0.08,0.17,90.13,0.997,89.76,91.26,91.13,1.0
65.25,0.01,0.18,90.13,0.997,89.74,91.25,91.14,1.0
65.3,-0.07,0.18,90.12,0.997,89.74,91.23,91.14,1.0
65.35,-0.15,0.17,90.11,0.997,89.74,91.22,91.14,1.0
65.4,-0.25,0.17,90.1,0.997,89.75,91.21,91.14,1.0
65.45,-0.35,0.16,90.09,0.998,89.78,91.19,91.15,1.0
65.5,-0.45,0.15,90.07,0.998,89.82,91.17,91.15,1.0
65.55,-0.57,0.14,90.06,0.998,89.87,91.16,91.15,1.0
65.6,-0.68,0.13,90.05,0.999,89.93,91.15,91.15,1.0
65.65,-0.8,0.12,90.04,1.0,90.01,91.13,91.15,1.0
65.7,-0.92,0.11,90.02,1.0,90.09,91.12,91.16,1.0
65.75,-1.04,0.1,90.01,1.001,90.17,91.12,91.16,1.0
65.8,-1.16,0.09,90.0,1.002,90.26,91.11,91.16,1.0
65.85,-1.27,0.08,89.99,1.003,90.36,91.11,91.16,1.0
65.9,-1.37,0.07,89.98,1.004,90.46,91.11,91.16,1.0
65.95,-1.47,0.06,89.98,1.005,90.55,91.11,91.16,1.0
66.0,-1.55,0.05,89.97,1.005,90.64,91.12,91.16,1.0
66.05,-1.63,0.04,89.97,1.006,90.73,91.13,91.16,1.0
66.1,-1.68,0.03,89.96,1.007,90.81,91.14,91.16,1.0
66.15,-1.72,0.03,89.96,1.007,90.88,91.15,91.16,1.0
66.2,-1.75,0.02,89.96,1.008,90.93,91.17,91.16,1.0
66.25,-1.75,0.02,89.97,1.008,90.98,91.19,91.16,1.0
66.3,-1.74,0.02,89.97,1.008,91.01,91.21,91.16,1.0
66.35,-1.71,0.01,89.97,1.008,91.03,91.23,91.16,1.0
66.4,-1.65,0.01,89.98,1.008,91.02,91.25,91.16,1.0
66.45,-1.58,0.01,89.99,1.008,91.0,91.28,91.16,1.0
66.5,-1.48,0.01,89.99,1.008,90.97,91.3,91.16,1.0
66.55,-1.37,0.02,90.0,1.007,90.91,91.32,91.16,1.0
66.6,-1.23,0.02,90.01,1.007,90.84,91.34,91.16,1.0
66.65,-1.09,0.02,90.02,1.006,90.76,91.35,91.17,1.0
66.7,-0.92,0.02,90.02,1.005,90.65,91.37,91.17,1.0
66.75,-0.74,0.02,90.03,1.004,90.54,91.38,91.17,1.0
66.8,-0.55,0.02,90.04,1.003,90.41,91.39,91.18,1.0
66.85,-0.36,0.02,90.04,1.002,90.27,91.4,91.18,1.0
66.9,-0.15,0.01,90.04,1.001,90.12,91.4,91.19,1.0
66.95,0.05,0.01,90.05,0.999,89.97,91.4,91.19,1.0
67.0,0.26,0.01,90.05,0.998,89.81,91.39,91.2,1.0
67.05,0.47,0.0,90.05,0.997,89.65,91.38,91.2,1.0
67.1,0.67,-0.01,90.04,0.996,89.5,91.37,91.21,1.0
67.15,0.86,-0.01,90.04,0.994,89.35,91.35,91.21,1.0
67.2,1.04,-0.02,90.04,0.993,89.2,91.33,91.22,1.0
67.25,1.21,-0.03,90.03,0.992,89.07,91.3,91.22,1.0
67.3,1.37,-0.05,90.02,0.992,88.95,91.28,91.23,1.0
67.35,1.5,-0.06,90.01,0.991,88.84,91.25,91.23,1.0
67.4,1.62,-0.07,90.0,0.99,88.75,91.21,91.23,1.0
67.45,1.72,-0.08,89.99,0.99,88.68,91.18,91.24,1.0
67.5,1.79,-0.1,89.98,0.989,88.63,91.15,91.24,1.0
67.55,1.84,-0.11,89.97,0.989,88.6,91.11,91.24,1.0
67.6,1.87,-0.12,89.95,0.989,88.6,91.08,91.24,1.0
67.65,1.88,-0.14,89.94,0.99,88.61,91.04,91.24,1.0
67.7,1.86,-0.15,89.93,0.99,88.65,91.01,91.24,1.0
67.75,1.82,-0.16,89.92,0.99,88.7,90.98,91.24,1.0
67.8,1.76,-0.17,89.91,0.991,88.78,90.95,91.24,1.0
67.85,1.68,-0.17,89.9,0.992,88.88,90.93,91.23,1.0
67.9,1.58,-0.18,89.89,0.993,88.99,90.91,91.23,1.0
67.95,1.46,-0.18,89.88,0.994,89.12,90.89,91.22,1.0
68.0,1.33,-0.18,89.88,0.995,89.26,90.88,91.22,1.0
68.05,1.18,-0.18,89.88,0.996,89.41,90.87,91.21,1.0
68.1,1.03,-0.17,89.88,0.998,89.57,90.87,91.2,1.0
68.15,0.87,-0.17,89.88,0.999,89.73,90.87,91.19,1.0
68.2,0.71,-0.16,89.88,1.0,89.9,90.88,91.19,1.0
68.25,0.54,-0.14,89.89,1.001,90.06,90.89,91.18,1.0
68.3,0.38,-0.13,89.89,1.003,90.22,90.91,91.17,1.0
68.35,0.21,-0.11,89.9,1.004,90.38,90.93,91.16,1.0
68.4,0.06,-0.09,89.91,1.005,90.52,90.95,91.15,1.0
68.45,-0.09,-0.07,89.93,1.006,90.66,90.98,91.15,1.0
68.5,-0.23,-0.05,89.94,1.007,90.78,91.01,91.14,1.0
68.55,-0.35,-0.03,89.96,1.008,90.88,91.04,91.13,1.0
68.6,-0.46,-0.0,89.97,1.008,90.97,91.07,91.13,1.0
68.65,-0.56,0.03,89.99,1.009,91.04,91.11,91.12,1.0
68.7,-0.64,0.05,90.01,1.009,91.1,91.15,91.12,1.0
68.75,-0.7,0.08,90.02,1.009,91.13,91.18,91.11,1.0
68.8,-0.75,0.1,90.04,1.009,91.14,91.22,91.11,1.0
68.85,-0.78,0.13,90.06,1.009,91.14,91.26,91.11,1.0
68.9,-0.79,0.15,90.07,1.008,91.11,91.29,91.11,1.0
68.95,-0.79,0.17,90.09,1.008,91.06,91.32,91.11,1.0
69.0,-0.78,0.19,90.1,1.007,91.0,91.35,91.11,1.0
69.05,-0.74,0.21,90.12,1.006,90.92,91.37,91.11,1.0
69.1,-0.7,0.22,90.13,1.006,90.83,91.39,91.11,1.0
69.15,-0.65,0.23,90.14,1.005,90.73,91.41,91.11,1.0
69.2,-0.59,0.24,90.14,1.004,90.61,91.42,91.12,1.0
69.25,-0.52,0.24,90.15,1.003,90.49,91.43,91.12,1.0
69.3,-0.44,0.25,90.15,1.002,90.36,91.44,91.13,1.0
69.35,-0.37,0.24,90.15,1.001,90.23,91.44,91.14,1.0
69.4,-0.29,0.24,90.15,0.999,90.09,91.43,91.14,1.0
69.45,-0.21,0.23,90.14,0.998,89.96,91.42,91.15,1.0
69.5,-0.14,0.22,90.14,0.997,89.83,91.41,91.16,1.0
69.55,-0.07,0.21,90.13,0.997,89.71,91.39,91.16,1.0
69.6,-0.02,0.19,90.12,0.996,89.6,91.37,91.17,1.0
69.65,0.04,0.17,90.11,0.995,89.5,91.35,91.18,1.0
69.7,0.08,0.15,90.09,0.995,89.41,91.32,91.18,1.0
69.75,0.11,0.12,90.08,0.994,89.34,91.3,91.19,1.0
69.8,0.13,0.1,90.06,0.994,89.28,91.27,91.2,1.0
69.85,0.13,0.07,90.05,0.994,89.23,91.24,91.2,1.0
69.9,0.13,0.04,90.03,0.994,89.21,91.2,91.21,1.0
69.95,0.11,0.01,90.01,0.994,89.2,91.17,91.21,1.0
70.0,0.08,-0.01,89.99,0.994,89.21,91.14,91.21,1.0
70.05,0.04,-0.04,89.98,0.994,89.23,91.11,91.22,1.0
70.1,-0.01,-0.07,89.96,0.995,89.27,91.09,91.22,1.0
70.15,-0.07,-0.1,89.95,0.995,89.33,91.06,91.22,1.0
70.2,-0.14,-0.12,89.93,0.996,89.39,91.04,91.22,1.0
70.25,-0.22,-0.14,89.92,0.997,89.47,91.02,91.22,1.0
70.3,-0.3,-0.16,89.91,0.997,89.56,91.01,91.22,1.0
70.35,-0.38,-0.18,89.9,0.998,89.66,90.99,91.21,1.0
70.4,-0.47,-0.19,89.89,0.999,89.76,90.99,91.21,1.0
70.45,-0.55,-0.21,89.89,1.0,89.86,90.98,91.21,1.0
70.5,-0.63,-0.22,89.88,1.001,89.97,90.98,91.2,1.0
70.55,-0.71,-0.22,89.88,1.002,90.07,90.98,91.2,1.0
70.6,-0.78,-0.22,89.88,1.003,90.18,90.99,91.2,1.0
70.65,-0.84,-0.22,89.88,1.003,90.27,91.0,91.19,1.0
70.7,-0.89,-0.22,89.89,1.004,90.36,91.01,91.19,1.0
70.75,-0.94,-0.21,89.89,1.005,90.45,91.03,91.18,1.0
70.8,-0.97,-0.2,89.9,1.005,90.52,91.05,91.18,1.0
70.85,-0.98,-0.19,89.91,1.006,90.58,91.07,91.17,1.0
70.9,-0.99,-0.17,89.92,1.006,90.62,91.09,91.17,1.0
70.95,-0.98,-0.15,89.93,1.006,90.66,91.11,91.16,1.0
71.0,-0.95,-0.13,89.94,1.006,90.68,91.14,91.16,1.0
71.05,-0.91,-0.11,89.95,1.006,90.69,91.16,91.16,1.0
71.1,-0.86,-0.09,89.97,1.006,90.68,91.18,91.15,1.0
71.15,-0.79,-0.07,89.98,1.005,90.66,91.21,91.15,1.0
71.2,-0.71,-0.04,89.99,1.005,90.63,91.23,91.15,1.0
71.25,-0.62,-0.02,90.0,1.005,90.58,91.25,91.15,1.0
71.3,-0.51,0.01,90.02,1.004,90.52,91.27,91.15,1.0
71.35,-0.4,0.03,90.03,1.003,90.46,91.29,91.15,1.0
71.4,-0.28,0.06,90.04,1.003,90.38,91.3,91.15,1.0
71.45,-0.16,0.08,90.05,1.002,90.3,91.32,91.15,1.0
71.5,-0.03,0.1,90.06,1.001,90.21,91.33,91.15,1.0
71.55,0.1,0.12,90.06,1.0,90.12,91.33,91.15,1.0
71.6,0.24,0.14,90.07,0.999,90.03,91.34,91.16,1.0
71.65,0.37,0.15,90.07,0.999,89.94,91.34,91.16,1.0
71.7,0.49,0.16,90.08,0.998,89.85,91.33,91.16,1.0
71.75,0.62,0.17,90.08,0.997,89.76,91.33,91.17,1.0
71.8,0.73,0.18,90.08,0.997,89.68,91.32,91.17,1.0
71.85,0.84,0.19,90.08,0.996,89.61,91.31,91.17,1.0
71.9,0.94,0.19,90.07,0.995,89.55,91.3,91.18,1.0
71.95,1.02,0.19,90.07,0.995,89.49,91.28,91.18,1.0
72.0,1.1,0.18,90.06,0.995,89.45,91.27,91.19,1.0
72.05,1.16,0.18,90.06,0.995,89.42,91.25,91.19,1.0
72.1,1.21,0.17,90.05,0.995,89.4,91.23,91.19,1.0
72.15,1.24,0.16,90.04,0.995,89.39,91.22,91.2,1.0
72.2,1.26,0.14,90.04,0.995,89.39,91.2,91.2,1.0
72.25,1.27,0.13,90.03,0.995,89.41,91.18,91.2,1.0
72.3,1.26,0.11,90.02,0.995,89.44,91.16,91.2,1.0
72.35,1.25,0.09,90.01,0.996,89.47,91.14,91.2,1.0
72.4,1.21,0.07,90.0,0.996,89.52,91.13,91.2,1.0
72.45,1.17,0.04,89.99,0.997,89.57,91.11,91.21,1.0
72.5,1.12,0.02,89.98,0.997,89.64,91.1,91.21,1.0
72.55,1.06,-0.0,89.97,0.998,89.7,91.09,91.2,1.0
72.6,0.99,-0.03,89.97,0.999,89.78,91.08,91.2,1.0
72.65,0.92,-0.05,89.96,0.999,89.85,91.07,91.2,1.0
72.7,0.84,-0.07,89.95,1.0,89.92,91.06,91.2,1.0
72.75,0.76,-0.1,89.95,1.001,90.0,91.06,91.2,1.0
72.8,0.67,-0.12,89.94,1.001,90.07,91.06,91.2,1.0
72.85,0.59,-0.14,89.94,1.002,90.14,91.06,91.19,1.0
72.9,0.5,-0.16,89.93,1.002,90.2,91.06,91.19,1.0
72.95,0.42,-0.17,89.93,1.003,90.25,91.06,91.19,1.0
73.0,0.34,-0.19,89.93,1.003,90.3,91.07,91.18,1.0
73.05,0.27,-0.2,89.93,1.004,90.34,91.07,91.18,1.0
73.1,0.2,-0.21,89.93,1.004,90.37,91.08,91.18,1.0
73.15,0.13,-0.22,89.93,1.004,90.39,91.09,91.17,1.0
73.2,0.07,-0.23,89.93,1.004,90.39,91.1,91.17,1.0
73.25,0.02,-0.23,89.93,1.004,90.39,91.11,91.17,1.0
73.3,-0.03,-0.23,89.94,1.004,90.38,91.12,91.17,1.0
73.35,-0.07,-0.23,89.94,1.004,90.35,91.13,91.16,1.0
73.4,-0.1,-0.22,89.94,1.003,90.32,91.14,91.16,1.0
73.45,-0.13,-0.21,89.95,1.003,90.28,91.15,91.16,1.0
73.5,-0.15,-0.2,89.96,1.002,90.23,91.16,91.16,1.0
73.55,-0.17,-0.18,89.96,1.002,90.17,91.17,91.16,1.0
73.6,-0.18,-0.16,89.97,1.001,90.11,91.18,91.15,1.0
73.65,-0.2,-0.14,89.98,1.001,90.04,91.19,91.15,1.0
73.7,-0.21,-0.12,89.98,1.0,89.97,91.2,91.15,1.0
73.75,-0.21,-0.1,89.99,0.999,89.9,91.2,91.15,1.0
73.8,-0.22,-0.07,90.0,0.999,89.83,91.21,91.15,1.0
73.85,-0.23,-0.04,90.01,0.998,89.76,91.21,91.15,1.0
73.9,-0.25,-0.01,90.02,0.997,89.7,91.21,91.15,1.0
73.95,-0.26,0.02,90.03,0.997,89.64,91.22,91.15,1.0
74.0,-0.28,0.06,90.04,0.996,89.59,91.22,91.15,1.0
74.05,-0.3,0.09,90.05,0.996,89.54,91.22,91.15,1.0
74.1,-0.33,0.13,90.06,0.995,89.51,91.22,91.16,1.0
74.15,-0.37,0.16,90.06,0.995,89.48,91.22,91.16,1.0
74.2,-0.41,0.19,90.07,0.995,89.47,91.22,91.16,1.0
74.25,-0.45,0.22,90.08,0.995,89.47,91.22,91.16,1.0
74.3,-0.51,0.26,90.09,0.995,89.48,91.22,91.16,1.0
74.35,-0.56,0.28,90.1,0.995,89.5,91.22,91.16,1.0
74.4,-0.63,0.31,90.11,0.995,89.54,91.22,91.16,1.0
74.45,-0.7,0.34,90.12,0.995,89.58,91.22,91.17,1.0
74.5,-0.77,0.36,90.12,0.996,89.64,91.22,91.17,1.0
74.55,-0.85,0.37,90.13,0.996,89.71,91.22,91.17,1.0
74.6,-0.93,0.39,90.13,0.997,89.79,91.22,91.17,1.0
74.65,-1.01,0.4,90.14,0.998,89.88,91.22,91.17,1.0
74.7,-1.09,0.4,90.14,0.998,89.97,91.22,91.17,1.0
74.75,-1.17,0.4,90.14,0.999,90.07,91.22,91.17,1.0
74.8,-1.25,0.4,90.14,1.0,90.17,91.22,91.18,1.0
74.85,-1.32,0.39,90.14,1.001,90.28,91.23,91.18,1.0
74.9,-1.38,0.37,90.14,1.002,90.39,91.23,91.18,1.0
74.95,-1.44,0.35,90.13,1.003,90.49,91.23,91.18,1.0
75.0,-1.49,0.33,90.12,1.004,90.59,91.23,91.18,1.0
75.05,-1.53,0.3,90.12,1.005,90.69,91.24,91.18,1.0
75.1,-1.55,0.26,90.1,1.005,90.78,91.24,91.19,1.0
75.15,-1.57,0.22,90.09,1.006,90.86,91.24,91.19,1.0
75.2,-1.56,0.18,90.08,1.007,90.93,91.24,91.19,1.0
