t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
56.4,5.63,4.53,92.89,0.893,79.19,89.28,91.94,1.0
56.45,5.29,4.19,92.7,0.897,79.44,88.94,91.9,1.0
56.5,4.93,3.82,92.48,0.901,79.73,88.6,91.85,1.0
56.55,4.55,3.41,92.25,0.905,80.05,88.24,91.8,1.0
56.6,4.16,2.99,92.0,0.91,80.39,87.89,90.78,1.0
56.65,3.75,2.53,91.73,0.915,80.77,87.53,90.77,1.0
56.7,3.34,2.07,91.46,0.92,81.18,87.17,90.75,1.0
56.75,2.93,1.59,91.17,0.926,81.61,86.82,90.71,1.0
56.8,2.53,1.1,90.88,0.931,82.05,86.47,90.66,1.0
56.85,2.14,0.61,90.59,0.937,82.52,86.14,90.6,1.0
56.9,1.78,0.12,90.3,0.943,82.99,85.82,89.44,1.0
56.95,1.45,-0.36,90.01,0.949,83.46,85.52,89.42,1.0
57.0,1.15,-0.82,89.73,0.955,83.94,85.24,89.39,1.0
57.05,0.89,-1.27,89.46,0.96,84.4,84.98,89.35,1.0
57.1,0.67,-1.69,89.2,0.966,84.86,84.74,89.29,1.0
57.15,0.51,-2.09,88.96,0.971,85.29,84.53,88.21,1.0
57.2,0.39,-2.46,88.73,0.976,85.71,84.34,88.19,1.0
57.25,0.34,-2.8,88.52,0.981,86.09,84.18,88.16,1.0
57.3,0.34,-3.1,88.33,0.985,86.45,84.05,88.12,1.0
57.35,0.4,-3.36,88.16,0.989,86.77,83.95,88.07,1.0
57.4,0.51,-3.58,88.01,0.992,87.06,83.88,87.06,1.0
57.45,0.69,-3.76,87.89,0.995,87.31,83.84,87.05,1.0
57.5,0.92,-3.89,87.79,0.997,87.53,83.82,87.03,1.0
57.55,1.2,-3.99,87.72,1.0,87.71,83.83,87.0,1.0
57.6,1.53,-4.04,87.67,1.001,87.85,83.87,86.95,1.0
57.65,1.91,-4.05,87.64,1.002,87.96,83.93,86.91,1.0
57.7,2.32,-4.02,87.64,1.003,88.04,84.01,86.85,1.0
57.75,2.76,-3.95,87.65,1.004,88.1,84.12,86.79,1.0
57.8,3.23,-3.85,87.69,1.004,88.13,84.24,86.73,1.0
57.85,3.71,-3.71,87.75,1.004,88.14,84.38,85.73,1.0
57.9,4.2,-3.55,87.82,1.003,88.14,84.54,85.73,1.0
57.95,4.69,-3.35,87.91,1.003,88.14,84.7,85.72,1.0
58.0,5.16,-3.14,88.01,1.002,88.13,84.88,85.71,1.0
58.05,5.61,-2.9,88.12,1.002,88.13,85.06,85.7,1.0
58.1,6.03,-2.66,88.24,1.001,88.14,85.25,85.68,1.0
58.15,6.41,-2.4,88.37,1.001,88.16,85.44,85.67,1.0
58.2,6.74,-2.13,88.5,1.0,88.22,85.64,85.66,1.0
58.25,7.01,-1.86,88.63,1.0,88.3,85.83,85.65,1.0
58.3,7.22,-1.6,88.76,1.0,88.42,86.02,85.65,1.0
58.35,7.35,-1.34,88.88,1.001,88.58,86.21,85.64,1.0
58.4,7.4,-1.09,89.0,1.002,88.79,86.39,85.64,1.0
58.45,7.37,-0.85,89.12,1.003,89.04,86.56,85.65,1.0
58.5,7.24,-0.63,89.22,1.005,89.35,86.73,85.66,1.0
58.55,7.02,-0.43,89.32,1.007,89.71,86.9,85.67,1.0
58.6,6.7,-0.25,89.4,1.01,90.12,87.05,85.68,1.0
58.65,6.28,-0.09,89.47,1.013,90.58,87.2,85.7,1.0
58.7,5.76,0.05,89.53,1.017,91.09,87.34,85.73,1.0
58.75,5.14,0.15,89.57,1.022,91.65,87.47,85.75,1.0
58.8,4.43,0.24,89.6,1.027,92.26,87.6,85.79,1.0
58.85,3.62,0.29,89.62,1.032,92.9,87.73,85.82,1.0
58.9,2.73,0.32,89.62,1.038,93.58,87.85,85.86,1.0
58.95,1.76,0.33,89.61,1.044,94.29,87.96,85.9,1.0
59.0,0.71,0.31,89.59,1.051,95.02,88.08,85.95,1.0
59.05,-0.41,0.26,89.55,1.058,95.76,88.19,86.0,1.0
59.1,-1.58,0.2,89.51,1.066,96.51,88.31,86.05,1.0
59.15,-2.81,0.12,89.46,1.074,97.26,88.42,86.1,1.0
59.2,-4.07,0.02,89.39,1.081,98.0,88.54,86.16,1.0
59.25,-5.35,-0.1,89.33,1.089,98.73,88.67,86.22,1.0
59.3,-6.66,-0.22,89.26,1.098,99.44,88.8,87.24,1.0
59.35,-7.96,-0.35,89.19,1.105,100.13,88.93,87.24,1.0
59.4,-9.26,-0.49,89.11,1.113,100.78,89.08,87.26,1.0
59.45,-10.54,-0.63,89.04,1.121,101.4,89.23,87.28,1.0
59.5,-11.79,-0.77,88.97,1.128,101.98,89.4,87.3,1.0
59.55,-12.99,-0.9,88.91,1.135,102.52,89.57,87.33,1.0
59.6,-14.14,-1.03,88.85,1.142,103.01,89.76,87.37,1.0
59.65,-15.23,-1.15,88.79,1.147,103.45,89.95,87.41,1.0
59.7,-16.24,-1.26,88.75,1.153,103.85,90.16,87.46,1.0
59.75,-17.17,-1.35,88.72,1.157,104.19,90.38,87.51,1.0
59.8,-18.01,-1.43,88.7,1.161,104.48,90.62,87.57,1.0
59.85,-18.75,-1.49,88.68,1.164,104.72,90.86,88.61,1.0
59.9,-19.38,-1.53,88.68,1.167,104.91,91.11,88.62,1.0
59.95,-19.91,-1.55,88.7,1.168,105.04,91.38,88.64,1.0
60.0,-20.32,-1.56,88.72,1.169,105.12,91.65,88.67,1.0
60.05,-20.62,-1.54,88.76,1.168,105.15,91.93,88.71,1.0
60.1,-20.8,-1.51,88.81,1.167,105.12,92.22,88.75,1.0
60.15,-20.86,-1.45,88.87,1.165,105.03,92.51,88.81,1.0
60.2,-20.8,-1.38,88.94,1.162,104.89,92.8,89.85,1.0
60.25,-20.63,-1.29,89.01,1.159,104.7,93.1,89.86,1.0
60.3,-20.34,-1.19,89.1,1.154,104.45,93.39,89.89,1.0
60.35,-19.94,-1.07,89.2,1.149,104.15,93.69,89.92,1.0
60.4,-19.43,-0.94,89.3,1.143,103.79,93.97,89.97,1.0
60.45,-18.82,-0.8,89.4,1.137,103.38,94.25,90.03,1.0
60.5,-18.12,-0.66,89.51,1.13,102.92,94.52,91.14,1.0
60.55,-17.33,-0.51,89.62,1.122,102.41,94.78,91.15,1.0
60.6,-16.46,-0.36,89.72,1.114,101.85,95.02,91.18,1.0
60.65,-15.52,-0.21,89.83,1.106,101.25,95.25,91.22,1.0
60.7,-14.51,-0.07,89.93,1.098,100.59,95.46,91.27,1.0
60.75,-13.45,0.07,90.03,1.089,99.9,95.65,92.28,1.0
60.8,-12.33,0.2,90.12,1.08,99.16,95.81,92.29,1.0
60.85,-11.18,0.32,90.2,1.071,98.4,95.96,92.32,1.0
60.9,-10.0,0.42,90.27,1.062,97.59,96.08,92.36,1.0
60.95,-8.8,0.51,90.34,1.054,96.77,96.17,92.4,1.0
61.0,-7.58,0.59,90.39,1.045,95.91,96.24,92.46,1.0
61.05,-6.36,0.65,90.43,1.036,95.04,96.28,93.51,1.0
61.1,-5.14,0.69,90.46,1.028,94.16,96.29,93.52,1.0
61.15,-3.93,0.71,90.47,1.02,93.27,96.27,93.54,1.0
61.2,-2.73,0.71,90.48,1.012,92.37,96.23,93.57,1.0
61.25,-1.56,0.69,90.47,1.004,91.47,96.16,93.6,1.0
61.3,-0.41,0.65,90.45,0.997,90.58,96.07,93.64,1.0
61.35,0.7,0.6,90.42,0.99,89.7,95.95,93.69,1.0
61.4,1.78,0.53,90.37,0.984,88.83,95.81,93.73,1.0
61.45,2.81,0.44,90.32,0.977,87.98,95.65,93.78,1.0
61.5,3.8,0.34,90.26,0.971,87.15,95.47,93.83,1.0
61.55,4.74,0.22,90.19,0.966,86.34,95.27,93.88,1.0
61.6,5.63,0.1,90.12,0.961,85.56,95.05,93.93,1.0
61.65,6.47,-0.03,90.04,0.956,84.81,94.82,93.98,1.0
61.7,7.25,-0.16,89.96,0.952,84.1,94.58,94.02,1.0
61.75,7.98,-0.3,89.87,0.947,83.41,94.34,94.06,1.0
61.8,8.66,-0.44,89.79,0.944,82.77,94.08,94.09,1.0
61.85,9.28,-0.57,89.71,0.94,82.16,93.82,94.12,1.0
61.9,9.85,-0.7,89.63,0.937,81.59,93.56,94.14,1.0
61.95,10.37,-0.82,89.56,0.934,81.06,93.3,94.16,1.0
62.0,10.84,-0.92,89.5,0.931,80.56,93.05,94.17,1.0
62.05,11.26,-1.02,89.44,0.929,80.11,92.8,94.18,1.0
62.1,11.63,-1.1,89.39,0.926,79.7,92.55,94.17,1.0
62.15,11.95,-1.16,89.36,0.924,79.32,92.31,94.16,1.0
62.2,12.23,-1.2,89.33,0.922,78.99,92.09,94.15,1.0
62.25,12.47,-1.22,89.32,0.921,78.7,91.87,94.12,1.0
62.3,12.67,-1.22,89.33,0.919,78.45,91.67,94.09,1.0
62.35,12.83,-1.2,89.34,0.918,78.23,91.49,94.06,1.0
62.4,12.95,-1.15,89.37,0.917,78.05,91.31,94.01,1.0
62.45,13.04,-1.09,89.42,0.915,77.91,91.15,93.96,1.0
62.5,13.1,-0.99,89.48,0.914,77.81,91.01,93.91,1.0
62.55,13.13,-0.88,89.55,0.913,77.74,90.88,93.85,1.0
62.6,13.13,-0.74,89.64,0.913,77.71,90.77,92.82,1.0
62.65,13.11,-0.59,89.74,0.912,77.71,90.67,92.81,1.0
62.7,13.06,-0.42,89.85,0.911,77.75,90.58,92.79,1.0
62.75,12.99,-0.23,89.98,0.911,77.81,90.51,92.77,1.0
62.8,12.89,-0.02,90.11,0.91,77.9,90.45,92.74,1.0
62.85,12.78,0.19,90.25,0.91,78.02,90.4,92.7,1.0
62.9,12.65,0.41,90.39,0.91,78.17,90.36,92.66,1.0
62.95,12.5,0.64,90.55,0.91,78.34,90.33,92.62,1.0
63.0,12.33,0.88,90.7,0.91,78.54,90.3,92.57,1.0
63.05,12.15,1.11,90.85,0.91,78.75,90.28,92.52,1.0
63.1,11.95,1.34,91.01,0.91,78.99,90.26,92.47,1.0
63.15,11.73,1.56,91.16,0.911,79.24,90.25,92.41,1.0
63.2,11.5,1.78,91.3,0.911,79.5,90.23,92.35,1.0
63.25,11.25,1.98,91.44,0.912,79.78,90.21,92.3,1.0
63.3,10.99,2.17,91.57,0.913,80.08,90.19,92.24,1.0
63.35,10.71,2.35,91.7,0.914,80.38,90.17,92.17,1.0
63.4,10.42,2.5,91.81,0.915,80.69,90.14,92.11,1.0
63.45,10.11,2.63,91.9,0.916,81.01,90.1,92.05,1.0
63.5,9.78,2.74,91.99,0.917,81.34,90.06,91.99,1.0
63.55,9.44,2.83,92.06,0.919,81.68,90.01,91.93,1.0
63.6,9.08,2.89,92.12,0.921,82.02,89.95,90.93,1.0
63.65,8.7,2.92,92.16,0.923,82.37,89.88,90.92,1.0
63.7,8.3,2.93,92.18,0.925,82.73,89.81,90.91,1.0
63.75,7.88,2.92,92.19,0.927,83.1,89.72,90.9,1.0
63.8,7.44,2.88,92.18,0.93,83.47,89.63,90.89,1.0
63.85,6.98,2.81,92.16,0.933,83.85,89.53,90.87,1.0
63.9,6.5,2.72,92.12,0.936,84.25,89.43,90.85,1.0
63.95,5.99,2.61,92.07,0.939,84.66,89.32,90.82,1.0
64.0,5.47,2.48,92.0,0.942,85.08,89.2,90.79,1.0
64.05,4.91,2.34,91.93,0.946,85.52,89.08,90.76,1.0
64.1,4.34,2.17,91.84,0.95,85.97,88.97,90.73,1.0
64.15,3.74,2.0,91.74,0.955,86.45,88.85,90.69,1.0
64.2,3.12,1.82,91.64,0.959,86.95,88.73,90.65,1.0
64.25,2.47,1.63,91.53,0.964,87.46,88.63,90.6,1.0
64.3,1.8,1.44,91.42,0.97,88.0,88.52,90.56,1.0
64.35,1.11,1.24,91.3,0.975,88.56,88.43,90.51,1.0
64.4,0.4,1.05,91.19,0.981,89.15,88.35,90.45,1.0
64.45,-0.33,0.87,91.07,0.987,89.76,88.28,90.4,1.0
64.5,-1.08,0.69,90.96,0.993,90.39,88.23,90.34,1.0
64.55,-1.84,0.53,90.86,1.0,91.04,88.19,90.29,1.0
64.6,-2.62,0.38,90.76,1.007,91.71,88.17,90.23,1.0
64.65,-3.4,0.25,90.67,1.014,92.39,88.17,90.17,1.0
64.7,-4.2,0.13,90.58,1.021,93.09,88.19,90.11,1.0
64.75,-5.0,0.04,90.51,1.028,93.8,88.23,90.05,1.0
64.8,-5.8,-0.04,90.45,1.036,94.52,88.3,89.99,1.0
64.85,-6.59,-0.09,90.4,1.043,95.24,88.38,89.93,1.0
64.9,-7.38,-0.12,90.36,1.051,95.96,88.49,89.87,1.0
64.95,-8.15,-0.12,90.34,1.058,96.67,88.63,89.82,1.0
65.0,-8.91,-0.11,90.33,1.066,97.38,88.78,89.76,1.0
65.05,-9.64,-0.07,90.33,1.073,98.07,88.95,89.71,1.0
65.1,-10.35,-0.01,90.34,1.08,98.74,89.15,89.67,1.0
65.15,-11.02,0.07,90.36,1.087,99.39,89.36,89.63,1.0
65.2,-11.66,0.17,90.39,1.094,100.02,89.59,89.59,1.0
65.25,-12.25,0.29,90.43,1.1,100.61,89.83,89.56,1.0
65.3,-12.79,0.41,90.48,1.106,101.16,90.09,89.53,1.0
65.35,-13.28,0.55,90.53,1.112,101.68,90.35,89.52,1.0
65.4,-13.72,0.7,90.59,1.117,102.15,90.63,89.5,1.0
65.45,-14.09,0.85,90.65,1.121,102.57,90.9,89.5,1.0
65.5,-14.4,1.0,90.71,1.125,102.94,91.18,89.5,1.0
65.55,-14.63,1.15,90.77,1.128,103.26,91.47,89.51,1.0
65.6,-14.8,1.3,90.83,1.131,103.51,91.74,89.53,1.0
65.65,-14.89,1.44,90.88,1.133,103.71,92.01,89.55,1.0
65.7,-14.91,1.56,90.93,1.134,103.83,92.27,89.58,1.0
65.75,-14.85,1.68,90.97,1.134,103.89,92.52,89.62,1.0
65.8,-14.71,1.77,90.99,1.133,103.87,92.76,89.67,1.0
65.85,-14.49,1.85,91.01,1.132,103.79,92.98,89.72,1.0
65.9,-14.2,1.9,91.01,1.129,103.62,93.18,89.79,1.0
65.95,-13.83,1.93,91.0,1.126,103.37,93.36,90.87,1.0
66.0,-13.39,1.93,90.97,1.122,103.05,93.51,90.88,1.0
66.05,-12.88,1.91,90.93,1.117,102.64,93.64,90.9,1.0
66.1,-12.31,1.85,90.87,1.112,102.15,93.75,90.93,1.0
66.15,-11.68,1.77,90.8,1.106,101.58,93.82,90.97,1.0
66.2,-10.99,1.66,90.71,1.099,100.93,93.87,91.01,1.0
66.25,-10.25,1.52,90.6,1.092,100.19,93.89,91.06,1.0
66.3,-9.47,1.35,90.47,1.084,99.38,93.88,91.11,1.0
66.35,-8.65,1.15,90.33,1.076,98.48,93.84,91.17,1.0
66.4,-7.81,0.93,90.18,1.067,97.52,93.77,91.23,1.0
66.45,-6.94,0.68,90.02,1.058,96.48,93.67,92.25,1.0
66.5,-6.06,0.41,89.84,1.049,95.39,93.54,92.26,1.0
66.55,-5.17,0.12,89.65,1.04,94.24,93.39,92.26,1.0
66.6,-4.29,-0.18,89.46,1.031,93.04,93.21,92.28,1.0
66.65,-3.41,-0.5,89.26,1.021,91.8,93.01,92.29,1.0
66.7,-2.55,-0.82,89.05,1.012,90.53,92.79,92.3,1.0
66.75,-1.71,-1.15,88.85,1.004,89.24,92.55,92.31,1.0
66.8,-0.9,-1.49,88.64,0.995,87.95,92.29,92.33,1.0
66.85,-0.12,-1.82,88.44,0.987,86.67,92.02,92.33,1.0
66.9,0.61,-2.15,88.24,0.979,85.41,91.73,92.34,1.0
66.95,1.3,-2.47,88.05,0.971,84.18,91.44,92.34,1.0
67.0,1.94,-2.78,87.87,0.964,82.99,91.14,92.34,1.0
67.05,2.53,-3.07,87.7,0.958,81.87,90.84,92.33,1.0
67.1,3.06,-3.34,87.55,0.952,80.81,90.54,92.31,1.0
67.15,3.54,-3.59,87.41,0.947,79.84,90.24,92.29,1.0
67.2,3.96,-3.82,87.28,0.942,78.95,89.95,92.26,1.0
67.25,4.33,-4.02,87.18,0.938,78.16,89.67,92.23,1.0
67.3,4.64,-4.19,87.09,0.934,77.47,89.4,92.19,1.0
67.35,4.91,-4.33,87.02,0.931,76.89,89.15,92.14,1.0
67.4,5.12,-4.44,86.97,0.928,76.41,88.91,92.08,1.0
67.45,5.29,-4.51,86.95,0.926,76.03,88.69,92.02,1.0
67.5,5.42,-4.55,86.94,0.925,75.76,88.48,90.93,1.0
67.55,5.52,-4.56,86.96,0.924,75.59,88.3,90.92,1.0
67.6,5.59,-4.53,86.99,0.923,75.52,88.14,90.9,1.0
67.65,5.64,-4.47,87.04,0.923,75.53,88.01,90.87,1.0
67.7,5.67,-4.38,87.12,0.923,75.62,87.89,90.84,1.0
67.75,5.7,-4.26,87.21,0.924,75.78,87.8,90.79,1.0
67.8,5.72,-4.11,87.31,0.924,76.0,87.72,90.74,1.0
67.85,5.75,-3.93,87.43,0.925,76.28,87.67,90.69,1.0
67.9,5.8,-3.72,87.57,0.926,76.59,87.64,90.62,1.0
67.95,5.86,-3.5,87.71,0.927,76.93,87.62,89.57,1.0
68.0,5.95,-3.25,87.87,0.929,77.29,87.62,89.56,1.0
68.05,6.07,-2.99,88.03,0.93,77.67,87.63,89.54,1.0
68.1,6.22,-2.72,88.2,0.931,78.04,87.66,89.52,1.0
68.15,6.42,-2.43,88.37,0.932,78.4,87.69,89.5,1.0
68.2,6.66,-2.14,88.54,0.933,78.75,87.74,89.47,1.0
68.25,6.95,-1.84,88.72,0.934,79.08,87.78,89.44,1.0
68.3,7.28,-1.54,88.89,0.934,79.38,87.83,89.41,1.0
68.35,7.66,-1.25,89.06,0.935,79.65,87.88,89.37,1.0
68.4,8.09,-0.95,89.23,0.935,79.88,87.93,89.33,1.0
68.45,8.57,-0.67,89.39,0.935,80.07,87.98,89.29,1.0
68.5,9.09,-0.39,89.54,0.935,80.23,88.02,89.26,1.0
68.55,9.64,-0.12,89.69,0.935,80.35,88.06,89.22,1.0
68.6,10.23,0.13,89.82,0.934,80.43,88.08,89.18,1.0
68.65,10.85,0.37,89.95,0.933,80.48,88.1,89.14,1.0
68.7,11.49,0.59,90.06,0.932,80.5,88.11,89.11,1.0
68.75,12.15,0.79,90.17,0.931,80.49,88.1,89.07,1.0
68.8,12.81,0.98,90.26,0.93,80.46,88.09,89.03,1.0
68.85,13.46,1.15,90.35,0.929,80.42,88.06,89.0,1.0
68.9,14.1,1.29,90.42,0.928,80.37,88.03,88.96,1.0
68.95,14.72,1.42,90.49,0.927,80.31,87.98,88.93,1.0
69.0,15.3,1.52,90.54,0.926,80.27,87.92,88.89,1.0
69.05,15.83,1.61,90.59,0.925,80.24,87.86,88.86,1.0
69.1,16.31,1.68,90.62,0.924,80.24,87.79,88.82,1.0
69.15,16.72,1.73,90.65,0.924,80.27,87.71,88.79,1.0
69.2,17.06,1.76,90.67,0.924,80.33,87.63,88.76,1.0
69.25,17.31,1.78,90.68,0.925,80.45,87.54,88.72,1.0
69.3,17.47,1.78,90.69,0.925,80.62,87.45,88.68,1.0
69.35,17.52,1.76,90.7,0.927,80.85,87.37,88.65,1.0
69.4,17.46,1.74,90.7,0.928,81.14,87.28,88.61,1.0
69.45,17.28,1.7,90.7,0.931,81.51,87.21,88.57,1.0
69.5,16.99,1.65,90.69,0.934,81.96,87.13,88.53,1.0
69.55,16.56,1.59,90.68,0.937,82.48,87.07,88.49,1.0
69.6,16.01,1.53,90.67,0.941,83.07,87.01,88.45,1.0
69.65,15.32,1.46,90.67,0.946,83.75,86.97,88.41,1.0
69.7,14.51,1.38,90.66,0.951,84.5,86.94,88.36,1.0
69.75,13.56,1.3,90.65,0.957,85.32,86.92,88.32,1.0
69.8,12.49,1.21,90.64,0.964,86.21,86.92,88.28,1.0
69.85,11.29,1.13,90.63,0.971,87.16,86.93,88.23,1.0
69.9,9.97,1.04,90.62,0.979,88.17,86.96,88.19,1.0
69.95,8.54,0.95,90.61,0.987,89.22,87.01,88.15,1.0
70.0,7.01,0.86,90.6,0.996,90.3,87.08,88.11,1.0
70.05,5.38,0.77,90.59,1.006,91.42,87.16,88.07,1.0
70.1,3.66,0.68,90.59,1.016,92.54,87.27,88.03,1.0
70.15,1.87,0.6,90.58,1.026,93.67,87.38,87.99,1.0
70.2,0.02,0.52,90.57,1.036,94.8,87.52,87.96,1.0
70.25,-1.89,0.44,90.56,1.047,95.91,87.67,87.93,1.0
70.3,-3.83,0.36,90.55,1.058,97.0,87.84,87.9,1.0
70.35,-5.79,0.28,90.54,1.069,98.05,88.02,87.88,1.0
70.4,-7.77,0.21,90.53,1.08,99.06,88.21,87.86,1.0
70.45,-9.74,0.14,90.51,1.09,100.03,88.41,87.84,1.0
70.5,-11.7,0.08,90.5,1.101,100.94,88.62,87.83,1.0
70.55,-13.62,0.02,90.48,1.111,101.8,88.85,87.83,1.0
70.6,-15.5,-0.04,90.47,1.121,102.59,89.08,87.83,1.0
70.65,-17.31,-0.09,90.45,1.13,103.32,89.32,87.83,1.0
70.7,-19.06,-0.13,90.43,1.139,103.98,89.56,87.85,1.0
70.75,-20.72,-0.18,90.4,1.147,104.58,89.81,87.86,1.0
70.8,-22.29,-0.21,90.38,1.154,105.1,90.06,87.89,1.0
70.85,-23.74,-0.25,90.36,1.161,105.56,90.32,87.92,1.0
70.9,-25.09,-0.27,90.34,1.166,105.95,90.58,87.96,1.0
70.95,-26.3,-0.29,90.31,1.171,106.28,90.84,88.0,1.0
71.0,-27.38,-0.3,90.29,1.175,106.53,91.1,88.05,1.0
71.05,-28.32,-0.31,90.27,1.178,106.73,91.36,88.11,1.0
71.1,-29.12,-0.31,90.25,1.181,106.85,91.62,89.15,1.0
71.15,-29.76,-0.3,90.24,1.182,106.92,91.88,89.16,1.0
71.2,-30.25,-0.29,90.23,1.182,106.92,92.13,89.18,1.0
71.25,-30.59,-0.26,90.22,1.182,106.87,92.39,89.21,1.0
71.3,-30.76,-0.23,90.21,1.18,106.76,92.65,89.25,1.0
71.35,-30.78,-0.19,90.21,1.178,106.59,92.9,89.3,1.0
71.4,-30.63,-0.15,90.22,1.175,106.37,93.15,89.36,1.0
71.45,-30.34,-0.09,90.23,1.171,106.1,93.39,90.44,1.0
71.5,-29.89,-0.03,90.24,1.167,105.77,93.63,90.45,1.0
71.55,-29.29,0.04,90.27,1.161,105.4,93.87,90.48,1.0
71.6,-28.54,0.11,90.29,1.155,104.98,94.1,90.51,1.0
71.65,-27.66,0.2,90.32,1.149,104.52,94.33,90.56,1.0
71.7,-26.65,0.29,90.36,1.142,104.01,94.54,90.61,1.0
71.75,-25.5,0.38,90.4,1.135,103.46,94.75,91.66,1.0
71.8,-24.24,0.48,90.45,1.127,102.87,94.95,91.67,1.0
71.85,-22.87,0.58,90.5,1.119,102.25,95.14,91.7,1.0
71.9,-21.4,0.69,90.55,1.11,101.59,95.32,91.74,1.0
71.95,-19.83,0.8,90.61,1.102,100.9,95.49,91.78,1.0
72.0,-18.18,0.9,90.66,1.093,100.17,95.64,91.84,1.0
72.05,-16.45,1.01,90.72,1.084,99.42,95.78,92.87,1.0
72.1,-14.65,1.12,90.78,1.075,98.65,95.91,92.88,1.0
72.15,-12.8,1.22,90.83,1.066,97.84,96.01,92.9,1.0
72.2,-10.9,1.32,90.89,1.057,97.02,96.1,92.94,1.0
72.25,-8.96,1.41,90.94,1.048,96.18,96.18,92.98,1.0
72.3,-6.99,1.5,90.99,1.039,95.32,96.23,93.03,1.0
72.35,-5.0,1.58,91.03,1.031,94.44,96.26,93.08,1.0
72.4,-3.01,1.65,91.07,1.022,93.56,96.27,93.14,1.0
72.45,-1.01,1.7,91.1,1.014,92.66,96.26,94.2,1.0
72.5,0.98,1.75,91.13,1.006,91.75,96.23,94.21,1.0
72.55,2.96,1.79,91.14,0.998,90.83,96.18,94.22,1.0
72.6,4.91,1.81,91.15,0.99,89.91,96.1,94.24,1.0
72.65,6.83,1.83,91.15,0.982,88.98,96.0,94.27,1.0
72.7,8.7,1.82,91.14,0.975,88.06,95.88,94.3,1.0
72.75,10.53,1.81,91.12,0.968,87.13,95.73,94.33,1.0
72.8,12.3,1.78,91.09,0.961,86.2,95.56,94.36,1.0
72.85,14.01,1.74,91.05,0.954,85.28,95.38,94.39,1.0
72.9,15.64,1.68,91.01,0.948,84.36,95.17,94.42,1.0
72.95,17.2,1.61,90.95,0.941,83.45,94.94,94.45,1.0
73.0,18.68,1.52,90.89,0.935,82.55,94.69,94.47,1.0
73.05,20.07,1.43,90.82,0.93,81.67,94.42,94.5,1.0
73.1,21.36,1.32,90.74,0.924,80.8,94.14,94.52,1.0
73.15,22.55,1.2,90.66,0.919,79.95,93.84,94.53,1.0
73.2,23.63,1.07,90.57,0.915,79.12,93.53,94.54,1.0
73.25,24.6,0.94,90.48,0.91,78.32,93.2,94.54,1.0
73.3,25.46,0.79,90.38,0.906,77.55,92.87,94.54,1.0
73.35,26.21,0.64,90.28,0.902,76.81,92.52,94.52,1.0
73.4,26.83,0.48,90.18,0.898,76.1,92.17,94.5,1.0
73.45,27.32,0.32,90.09,0.895,75.44,91.81,94.48,1.0
73.5,27.69,0.16,89.99,0.892,74.82,91.45,94.44,1.0
73.55,27.94,-0.0,89.89,0.889,74.25,91.09,94.4,1.0
73.6,28.05,-0.17,89.79,0.887,73.73,90.73,94.34,1.0
73.65,28.03,-0.33,89.7,0.885,73.27,90.36,93.34,1.0
73.7,27.88,-0.49,89.61,0.883,72.87,90.01,93.32,1.0
73.75,27.6,-0.65,89.53,0.882,72.53,89.65,93.3,1.0
73.8,27.19,-0.8,89.45,0.881,72.26,89.3,93.26,1.0
73.85,26.66,-0.95,89.38,0.88,72.05,88.96,93.21,1.0
73.9,25.99,-1.09,89.31,0.88,71.92,88.63,93.15,1.0
73.95,25.21,-1.22,89.25,0.88,71.86,88.31,91.97,1.0
74.0,24.3,-1.35,89.19,0.881,71.88,88.01,91.95,1.0
74.05,23.29,-1.46,89.15,0.882,71.97,87.71,91.92,1.0
74.1,22.16,-1.57,89.1,0.883,72.14,87.43,91.88,1.0
74.15,20.92,-1.66,89.07,0.885,72.39,87.16,91.82,1.0
74.2,19.59,-1.75,89.04,0.887,72.72,86.91,90.71,1.0
74.25,18.16,-1.82,89.02,0.89,73.12,86.68,90.7,1.0
74.3,16.65,-1.88,89.0,0.893,73.59,86.47,90.67,1.0
74.35,15.07,-1.93,88.99,0.896,74.14,86.27,90.62,1.0
74.4,13.41,-1.97,88.98,0.9,74.75,86.09,90.57,1.0
74.45,11.69,-2.0,88.98,0.904,75.43,85.93,89.48,1.0
74.5,9.93,-2.01,88.98,0.909,76.17,85.79,89.47,1.0
74.55,8.12,-2.01,88.99,0.914,76.96,85.67,89.44,1.0
74.6,6.28,-2.0,89.0,0.919,77.81,85.57,89.4,1.0
74.65,4.42,-1.97,89.01,0.925,78.69,85.49,89.35,1.0
74.7,2.55,-1.94,89.03,0.93,79.62,85.42,89.29,1.0
74.75,0.68,-1.89,89.05,0.937,80.57,85.38,88.22,1.0
74.8,-1.18,-1.83,89.07,0.943,81.55,85.36,88.21,1.0
74.85,-3.02,-1.76,89.1,0.95,82.54,85.36,88.19,1.0
74.9,-4.82,-1.68,89.13,0.957,83.55,85.38,88.16,1.0
74.95,-6.58,-1.58,89.16,0.964,84.55,85.42,88.12,1.0
75.0,-8.29,-1.48,89.2,0.971,85.55,85.48,88.08,1.0
75.05,-9.93,-1.36,89.24,0.978,86.54,85.55,88.03,1.0
75.1,-11.49,-1.24,89.28,0.985,87.51,85.64,87.98,1.0
75.15,-12.97,-1.1,89.32,0.992,88.46,85.75,87.93,1.0
75.2,-14.36,-0.96,89.37,0.999,89.37,85.88,87.87,1.0
75.25,-15.65,-0.81,89.42,1.006,90.26,86.03,87.82,1.0
